% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.272733181e+002 +1.103333181e+002 +1.103333181e+002 -4.2118e+000 +2.2140e+000 -2.5201e+000 +3.0870e+000 -4.3909e+000
2 0 +1.190671675e+002 +1.021271675e+002 +1.021271675e+002 -4.7934e+000 -3.2218e+000 -9.0811e-001 +2.7086e+000 -4.6920e+000
3 0 +1.393103135e+001 -3.008968645e+000 -3.008968645e+000 +2.7995e+000 -1.0308e-001 -3.8710e+000 +2.7030e+000 +4.5865e+000
6 0 +1.060920871e+001 -6.330791288e+000 -6.330791288e+000 +2.3790e+000 -1.9707e+000 -1.5322e+000 +1.0759e+000 +2.6784e+000
16 0 +1.029664796e+001 -6.643352038e+000 -6.643352038e+000 +4.7894e+000 +3.4459e+000 -1.4428e+000 +2.8809e+000 +4.1158e+000
27 0 +8.415068158e+000 -8.524931842e+000 -8.524931842e+000 +2.1838e+000 -7.1969e-001 -1.4236e+000 -2.3413e+000 +3.3240e+000
61 0 +6.595254407e+000 -1.034474559e+001 -1.034474559e+001 +3.8770e+000 +5.8892e-001 -4.0144e+000 -4.2679e+000 -3.0876e+000
83 0 +5.912348549e+000 -1.102765145e+001 -1.102765145e+001 +2.4804e+000 +2.7348e+000 -8.0147e-001 +3.6000e-001 +1.3842e+000
153 0 +5.468151859e+000 -1.147184814e+001 -1.147184814e+001 +3.3408e+000 -1.0601e+000 -2.2118e+000 +2.1604e+000 +2.4274e-001
180 0 +5.284239425e+000 -1.165576057e+001 -1.165576057e+001 +3.9684e+000 +1.2965e+000 +6.0268e-002 -1.4721e-001 +1.5144e+000
185 0 +3.811525951e+000 -1.312847405e+001 -1.312847405e+001 +4.2922e+000 +2.4895e+000 -1.6452e+000 +2.5639e+000 +2.2407e+000
188 0 +3.619522457e+000 -1.332047754e+001 -1.332047754e+001 +2.8847e+000 +1.6365e+000 -4.5872e-001 -1.9727e+000 +4.7749e-001
235 0 +2.867984340e+000 -1.407201566e+001 -1.407201566e+001 +3.5860e+000 +2.4895e+000 -1.6179e+000 +3.3732e+000 +1.9448e+000
253 0 +1.558941382e+000 -1.538105862e+001 -1.538105862e+001 +3.6381e+000 +8.5757e-001 -1.9660e+000 +2.6906e+000 +1.1357e+000
285 0 +1.397753945e+000 -1.554224605e+001 -1.554224605e+001 +3.5860e+000 +2.4895e+000 -1.7279e+000 +8.8181e-001 +1.3544e+000
324 0 +1.206087436e+000 -1.573391256e+001 -1.573391256e+001 +3.8042e+000 +1.9430e+000 -1.7524e+000 +2.0254e+000 +1.4890e+000
415 0 +1.007808702e+000 -1.593219130e+001 -1.593219130e+001 +3.6451e+000 +2.2497e+000 -1.2545e+000 +1.3852e+000 +1.2464e+000
641 0 +9.818063227e-001 -1.595819368e+001 -1.595819368e+001 +3.3043e+000 +2.5436e+000 -9.8283e-001 +1.4883e+000 +1.6287e+000
697 0 +8.387424760e-001 -1.610125752e+001 -1.610125752e+001 +3.7142e+000 +2.7134e+000 -1.3805e+000 +1.9042e+000 +1.1924e+000
769 0 +4.706274235e-001 -1.646937258e+001 -1.646937258e+001 +3.3640e+000 +2.4731e+000 -1.5294e+000 +1.4923e+000 +1.3668e+000
840 0 +3.156699084e-001 -1.662433009e+001 -1.662433009e+001 +3.5067e+000 +2.7003e+000 -1.6066e+000 +1.4025e+000 +1.3688e+000
903 0 +2.910571157e-001 -1.664894288e+001 -1.664894288e+001 +3.6066e+000 +2.2199e+000 -1.5756e+000 +1.5702e+000 +1.3294e+000
961 0 +1.634068401e-001 -1.677659316e+001 -1.677659316e+001 +3.7022e+000 +2.6397e+000 -1.5395e+000 +1.4056e+000 +1.3878e+000
1317 0 +1.348828360e-001 -1.680511716e+001 -1.680511716e+001 +3.5205e+000 +2.4892e+000 -1.5923e+000 +1.5693e+000 +1.3592e+000
1401 0 +1.043359350e-001 -1.683566407e+001 -1.683566407e+001 +3.5781e+000 +2.5385e+000 -1.5546e+000 +1.4806e+000 +1.3924e+000
1448 0 +8.820846085e-002 -1.685179154e+001 -1.685179154e+001 +3.6661e+000 +2.5026e+000 -1.5780e+000 +1.4694e+000 +1.4214e+000
1619 0 +6.008469920e-002 -1.687991530e+001 -1.687991530e+001 +3.6165e+000 +2.5077e+000 -1.5533e+000 +1.4927e+000 +1.4037e+000
1792 0 +5.150616735e-002 -1.688849383e+001 -1.688849383e+001 +3.6881e+000 +2.5246e+000 -1.5315e+000 +1.4755e+000 +1.4062e+000
1890 0 +4.453736441e-002 -1.689546264e+001 -1.689546264e+001 +3.5688e+000 +2.5170e+000 -1.5760e+000 +1.5017e+000 +1.3706e+000
2077 0 +3.305116537e-002 -1.690694883e+001 -1.690694883e+001 +3.6632e+000 +2.5589e+000 -1.5264e+000 +1.4522e+000 +1.4048e+000
2091 0 +3.133377756e-002 -1.690866622e+001 -1.690866622e+001 +3.6474e+000 +2.5447e+000 -1.5430e+000 +1.4806e+000 +1.4039e+000
2124 0 +2.975562056e-002 -1.691024438e+001 -1.691024438e+001 +3.6591e+000 +2.5578e+000 -1.5324e+000 +1.4621e+000 +1.4014e+000
2176 0 +2.503184504e-002 -1.691496815e+001 -1.691496815e+001 +3.6539e+000 +2.5573e+000 -1.5360e+000 +1.4577e+000 +1.3997e+000
2330 0 +1.725136658e-002 -1.692274863e+001 -1.692274863e+001 +3.6639e+000 +2.5294e+000 -1.5310e+000 +1.4808e+000 +1.3957e+000
2542 0 +1.327953536e-002 -1.692672046e+001 -1.692672046e+001 +3.6503e+000 +2.5491e+000 -1.5277e+000 +1.4660e+000 +1.4011e+000
2727 0 +1.153871122e-002 -1.692846129e+001 -1.692846129e+001 +3.6581e+000 +2.5582e+000 -1.5297e+000 +1.4654e+000 +1.3948e+000
2798 0 +1.012252186e-002 -1.692987748e+001 -1.692987748e+001 +3.6428e+000 +2.5427e+000 -1.5389e+000 +1.4759e+000 +1.3936e+000
2982 0 +9.505258852e-003 -1.693049474e+001 -1.693049474e+001 +3.6607e+000 +2.5541e+000 -1.5273e+000 +1.4655e+000 +1.3948e+000
3056 0 +6.256596821e-003 -1.693374340e+001 -1.693374340e+001 +3.6548e+000 +2.5493e+000 -1.5290e+000 +1.4684e+000 +1.3943e+000
3144 0 +5.480951524e-003 -1.693451905e+001 -1.693451905e+001 +3.6566e+000 +2.5469e+000 -1.5315e+000 +1.4707e+000 +1.3969e+000
3316 0 +3.552278104e-003 -1.693644772e+001 -1.693644772e+001 +3.6556e+000 +2.5487e+000 -1.5296e+000 +1.4684e+000 +1.3949e+000
3342 0 +3.543721800e-003 -1.693645628e+001 -1.693645628e+001 +3.6550e+000 +2.5486e+000 -1.5310e+000 +1.4709e+000 +1.3946e+000
3544 0 +2.994713019e-003 -1.693700529e+001 -1.693700529e+001 +3.6552e+000 +2.5487e+000 -1.5310e+000 +1.4684e+000 +1.3968e+000
3663 0 +2.281434633e-003 -1.693771857e+001 -1.693771857e+001 +3.6551e+000 +2.5518e+000 -1.5293e+000 +1.4689e+000 +1.3961e+000
3964 0 +2.037040965e-003 -1.693796296e+001 -1.693796296e+001 +3.6559e+000 +2.5492e+000 -1.5299e+000 +1.4687e+000 +1.3962e+000
3976 0 +1.076077234e-003 -1.693892392e+001 -1.693892392e+001 +3.6558e+000 +2.5503e+000 -1.5294e+000 +1.4695e+000 +1.3960e+000
4120 0 +9.239564657e-004 -1.693907604e+001 -1.693907604e+001 +3.6559e+000 +2.5491e+000 -1.5297e+000 +1.4699e+000 +1.3958e+000
4376 0 +8.680554933e-004 -1.693913194e+001 -1.693913194e+001 +3.6567e+000 +2.5503e+000 -1.5294e+000 +1.4693e+000 +1.3960e+000
4386 0 +8.352769307e-004 -1.693916472e+001 -1.693916472e+001 +3.6563e+000 +2.5499e+000 -1.5293e+000 +1.4694e+000 +1.3962e+000
4403 0 +7.628981565e-004 -1.693923710e+001 -1.693923710e+001 +3.6559e+000 +2.5494e+000 -1.5293e+000 +1.4699e+000 +1.3961e+000
4559 0 +6.468505544e-004 -1.693935315e+001 -1.693935315e+001 +3.6559e+000 +2.5495e+000 -1.5296e+000 +1.4698e+000 +1.3961e+000
4581 0 +6.275015533e-004 -1.693937250e+001 -1.693937250e+001 +3.6561e+000 +2.5500e+000 -1.5294e+000 +1.4694e+000 +1.3962e+000
4589 0 +4.914003242e-004 -1.693950860e+001 -1.693950860e+001 +3.6563e+000 +2.5496e+000 -1.5293e+000 +1.4695e+000 +1.3961e+000
4639 0 +3.865361215e-004 -1.693961346e+001 -1.693961346e+001 +3.6562e+000 +2.5498e+000 -1.5294e+000 +1.4693e+000 +1.3961e+000
