% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.259170928e+007 +1.259178555e+007 +1.259178555e+007 +2.1841e+000 -4.1535e+000 +1.5984e+000 -3.9417e+000 -4.5836e+000
2 0 +1.768454633e+006 +1.768530903e+006 +1.768530903e+006 +1.9921e-001 -2.0472e-001 -2.1142e+000 -2.8957e+000 -3.5070e+000
4 0 +5.197121968e+005 +5.197884668e+005 +5.197884668e+005 +2.1202e+000 -4.3185e+000 +1.3918e+000 +1.6140e+000 +1.2714e+000
11 0 +3.744061784e+004 +3.751688784e+004 +3.751688784e+004 -7.4738e-001 -5.8437e-001 +1.3796e+000 -2.4300e+000 -4.7629e+000
58 0 +4.874871222e+003 +4.951141222e+003 +4.951141222e+003 +9.2265e-001 -3.9145e+000 -1.0402e+000 +1.3208e+000 -5.5569e-001
85 0 +2.258322079e+003 +2.334592079e+003 +2.334592079e+003 +1.4590e+000 -2.0312e+000 +2.1327e+000 -3.1619e-002 -7.1410e-001
109 0 +6.699275805e+002 +7.461975805e+002 +7.461975805e+002 +9.5011e-001 -1.5445e+000 +3.8665e+000 +3.8433e-003 +1.9748e+000
144 0 +1.730038534e+002 +2.492738534e+002 +2.492738534e+002 +1.1467e+000 -3.1267e+000 +9.4758e-001 +9.8052e-001 +1.9033e+000
178 0 +1.738526801e+001 +9.365526801e+001 +9.365526801e+001 +5.6178e-001 -3.1201e+000 +2.8596e-001 +9.1380e-001 +1.3072e-001
194 0 +1.441422875e+001 +9.068422875e+001 +9.068422875e+001 +4.9891e-001 -2.7820e+000 +6.9738e-001 +4.2013e-001 +1.0622e+000
327 0 +9.362790428e+000 +8.563279043e+001 +8.563279043e+001 +2.6504e-001 -1.8671e+000 +1.2561e+000 -3.9296e-001 -1.7944e+000
338 0 +7.704055332e+000 +8.397405533e+001 +8.397405533e+001 -1.5600e-002 -2.2040e+000 +9.4906e-001 -1.7329e-002 -1.0882e+000
364 0 +6.154632964e+000 +8.242463296e+001 +8.242463296e+001 -5.9321e-001 -2.1737e+000 +3.4058e-001 -3.6099e-001 -1.1404e+000
367 0 +4.564947218e+000 +8.083494722e+001 +8.083494722e+001 -1.0199e+000 -2.0956e+000 -1.7587e-001 -5.2450e-001 -2.6163e+000
395 0 +3.129738283e+000 +7.939973828e+001 +7.939973828e+001 -1.7200e+000 -3.5487e+000 -2.5584e+000 +5.2605e-001 -1.4963e+000
396 0 +2.932103812e+000 +7.920210381e+001 +7.920210381e+001 -2.9980e-001 -2.8230e+000 -1.1002e-001 +3.8833e-001 -5.7214e-001
447 0 +1.315503069e+000 +7.758550307e+001 +7.758550307e+001 -7.1100e-001 -2.8379e+000 -6.2005e-001 +2.5441e-001 -1.1674e+000
492 0 +5.479569164e-001 +7.681795692e+001 +7.681795692e+001 -1.4241e+000 -2.9759e+000 -1.5497e+000 +1.3529e-001 -1.8056e+000
527 0 +5.142841847e-001 +7.678428418e+001 +7.678428418e+001 -1.2690e+000 -3.1724e+000 -1.6957e+000 +3.7990e-001 -1.8947e+000
