% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.847573950e+007 +1.847552962e+007 +1.847552962e+007 +9.7857e-002 -4.9496e+000 -7.3950e-001
2 0 +4.304581533e+006 +4.304371653e+006 +4.304371653e+006 +4.1025e+000 +2.3539e+000 +1.4814e+000
5 0 +2.058991595e+006 +2.058781715e+006 +2.058781715e+006 -5.0000e+000 -5.0000e+000 +5.0000e+000
8 0 +4.554325521e+005 +4.552226721e+005 +4.552226721e+005 -5.0000e+000 +5.0000e+000 +2.8334e+000
9 0 +4.130923800e+005 +4.128825000e+005 +4.128825000e+005 +8.1273e-004 +5.0000e+000 +4.1323e+000
10 0 +4.012124558e+005 +4.010025758e+005 +4.010025758e+005 +2.3717e+000 -4.1175e+000 +2.8818e+000
11 0 +5.452426312e+003 +5.242546312e+003 +5.242546312e+003 -4.2166e-001 +6.5667e-001 +3.4735e+000
47 0 +4.158522794e+003 +3.948642794e+003 +3.948642794e+003 -1.4041e+000 +2.4514e+000 +3.5413e+000
48 0 +2.681114611e+003 +2.471234611e+003 +2.471234611e+003 -1.4510e+000 +3.6549e-001 +3.6019e+000
60 0 +1.842736956e+003 +1.632856956e+003 +1.632856956e+003 -6.7290e-001 -4.1582e-001 +3.5217e+000
84 0 +1.438657777e+003 +1.228777777e+003 +1.228777777e+003 -5.5371e-001 -7.7478e-002 +3.5217e+000
99 0 +1.157611565e+003 +9.477315649e+002 +9.477315649e+002 -3.9601e-001 +1.1526e+000 +3.5287e+000
108 0 +1.061517740e+003 +8.516377399e+002 +8.516377399e+002 -2.2061e-001 +8.9974e-001 +3.5831e+000
111 0 +2.966665961e+001 -1.802133404e+002 -1.802133404e+002 -8.6628e-001 +3.4355e-001 +3.5582e+000
123 0 +2.238271014e+001 -1.874972899e+002 -1.874972899e+002 -1.3697e+000 +5.7735e-001 +3.5550e+000
151 0 +1.857254477e+001 -1.913074552e+002 -1.913074552e+002 -6.8721e-001 +5.5120e-001 +3.5561e+000
156 0 +7.460608747e+000 -2.024193913e+002 -2.024193913e+002 -6.2738e-001 +5.1181e-001 +3.5547e+000
189 0 +6.181960751e+000 -2.036980392e+002 -2.036980392e+002 -8.1746e-001 +4.6801e-001 +3.5557e+000
193 0 +5.493476635e+000 -2.043865234e+002 -2.043865234e+002 -8.9485e-001 +4.8149e-001 +3.5540e+000
198 0 +3.748736708e+000 -2.061312633e+002 -2.061312633e+002 -6.5297e-001 +4.4305e-001 +3.5542e+000
203 0 +3.678107794e+000 -2.062018922e+002 -2.062018922e+002 -4.7458e-001 +4.4601e-001 +3.5551e+000
210 0 +2.364793705e+000 -2.075152063e+002 -2.075152063e+002 -1.5822e-001 +4.5862e-001 +3.5542e+000
234 0 +1.436967911e+000 -2.084430321e+002 -2.084430321e+002 +2.5634e-001 +4.3446e-001 +3.5550e+000
250 0 +8.764134358e-001 -2.090035866e+002 -2.090035866e+002 +1.3489e+000 +4.7596e-001 +3.5544e+000
252 0 +8.464440529e-001 -2.090335559e+002 -2.090335559e+002 +9.6030e-001 +4.6308e-001 +3.5536e+000
255 0 +5.181885942e-001 -2.093618114e+002 -2.093618114e+002 +1.2674e+000 +4.6524e-001 +3.5549e+000
277 0 +4.673848646e-001 -2.094126151e+002 -2.094126151e+002 +6.7721e-001 +4.6206e-001 +3.5544e+000
283 0 +8.634420371e-003 -2.098713656e+002 -2.098713656e+002 +1.2516e+000 +4.4552e-001 +3.5544e+000
293 0 +3.151992644e-003 -2.098768480e+002 -2.098768480e+002 +1.2191e+000 +4.4954e-001 +3.5544e+000
337 0 +1.013873005e-003 -2.098789861e+002 -2.098789861e+002 +1.2199e+000 +4.4723e-001 +3.5544e+000
349 0 +8.548733524e-005 -2.098799145e+002 -2.098799145e+002 +1.1996e+000 +4.4787e-001 +3.5544e+000
388 0 +4.931706769e-005 -2.098799507e+002 -2.098799507e+002 +1.2071e+000 +4.4823e-001 +3.5544e+000
