% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557477710e+007 +1.557456722e+007 +1.557456722e+007 -2.9821e+000 +1.5221e+000 -2.4505e+000 -4.2290e+000 -8.6403e-001 -4.5846e+000 +3.5447e+000 +1.1963e+000 -2.0057e+000 -1.2851e+000
3 0 +1.205842202e+006 +1.205632322e+006 +1.205632322e+006 +3.4488e+000 -2.4730e+000 -6.7825e-001 -1.1786e-001 -2.3681e+000 +2.4162e+000 -3.2573e+000 -4.0634e+000 -6.6020e-001 +2.9824e+000
14 0 +5.444449769e+005 +5.442350969e+005 +5.442350969e+005 +3.8074e+000 -1.6627e+000 +4.3478e+000 -3.2180e+000 +3.7027e+000 -1.6337e+000 +2.2360e+000 -1.2859e-001 -1.6296e+000 +3.2191e+000
22 0 +1.903210088e+005 +1.901111288e+005 +1.901111288e+005 +9.5910e-001 +5.0000e+000 -1.1588e+000 +5.0000e+000 +5.0000e+000 +5.0000e+000 -4.6347e-001 -1.8570e-001 -5.2702e-001 +2.7054e+000
48 0 +1.019299095e+005 +1.017200295e+005 +1.017200295e+005 +4.3281e+000 -8.2547e-001 -5.0000e+000 -5.0000e+000 +1.3834e+000 +5.0000e+000 +4.8155e+000 -5.1254e-001 -1.2405e+000 +2.5805e+000
77 0 +9.934765891e+004 +9.913777891e+004 +9.913777891e+004 +2.4210e+000 -2.6797e+000 -4.8707e+000 +5.0000e+000 -4.9275e+000 +6.5707e-001 +4.8155e+000 -1.3295e-001 -1.1426e+000 +2.6106e+000
88 0 +3.976063064e+004 +3.955075064e+004 +3.955075064e+004 +1.8111e+000 +2.7167e+000 -5.0000e+000 -5.0000e+000 -4.9275e+000 +6.9929e-001 +2.7650e+000 -2.8545e-001 -1.2150e+000 +2.5911e+000
219 0 +2.784688610e+004 +2.763700610e+004 +2.763700610e+004 -3.8772e+000 +5.0000e+000 -1.1146e+000 +5.0000e+000 -2.4575e-001 -9.8558e-002 +1.5990e+000 -1.3693e-001 -1.1757e+000 +2.6618e+000
308 0 +1.137110959e+004 +1.116122959e+004 +1.116122959e+004 +9.4571e-001 -3.2440e+000 +3.8715e+000 +1.4876e+000 +5.8117e-001 +1.0590e+000 +1.8705e+000 -1.4979e-001 -1.0479e+000 +2.5757e+000
374 0 +5.841394488e+003 +5.631514488e+003 +5.631514488e+003 -8.2253e-001 +3.4291e+000 +3.8715e+000 +2.3084e+000 +5.0000e+000 +2.1673e+000 +2.2420e+000 -2.2902e-002 -1.1167e+000 +2.5823e+000
409 0 +2.136779361e+003 +1.926899361e+003 +1.926899361e+003 +1.9646e+000 -9.4297e-001 +3.8715e+000 +5.0000e+000 +9.7871e-001 +1.9353e+000 +2.2667e+000 -8.1314e-002 -1.1266e+000 +2.6018e+000
479 0 +1.891136172e+003 +1.681256172e+003 +1.681256172e+003 +4.9742e+000 +4.6578e+000 -5.0000e+000 +1.2952e+000 +1.7820e+000 +2.5463e+000 +2.4113e+000 -8.4159e-002 -1.1098e+000 +2.6021e+000
516 0 +3.736710490e+002 +1.637910490e+002 +1.637910490e+002 +4.9742e+000 +1.3646e-001 +3.9847e+000 +8.0962e-001 +1.9343e+000 +2.6234e+000 +2.2770e+000 -7.5223e-002 -1.1194e+000 +2.6043e+000
534 0 +3.352827001e+002 +1.254027001e+002 +1.254027001e+002 +4.9742e+000 -6.8660e-001 +4.0595e+000 +2.5277e+000 +2.0994e+000 +2.6038e+000 +2.2461e+000 -3.5171e-002 -1.1218e+000 +2.6009e+000
539 0 +2.260134127e+002 +1.613341266e+001 +1.613341266e+001 +4.9742e+000 -9.3446e-002 +4.0595e+000 +2.4309e+000 +2.1815e+000 +2.5938e+000 +2.2522e+000 -5.0875e-002 -1.1185e+000 +2.6017e+000
579 0 +2.133953629e+002 +3.515362945e+000 +3.515362945e+000 +4.9918e+000 +3.0386e-002 +3.9839e+000 +2.4309e+000 +2.1800e+000 +2.5699e+000 +2.2541e+000 -6.2905e-002 -1.1156e+000 +2.6006e+000
581 0 +7.174714225e+001 -1.381328577e+002 -1.381328577e+002 -4.4698e+000 +7.3082e-001 +3.2786e+000 +2.5690e+000 +1.9842e+000 +2.6284e+000 +2.3261e+000 -8.5237e-002 -1.1096e+000 +2.6010e+000
657 0 +6.275200336e+001 -1.471279966e+002 -1.471279966e+002 -2.0438e+000 +3.3525e+000 +2.8794e+000 +2.3011e+000 +1.7731e+000 +2.6660e+000 +2.3356e+000 -8.9357e-002 -1.1131e+000 +2.6037e+000
707 0 +3.458369319e+001 -1.752963068e+002 -1.752963068e+002 +4.9989e+000 +7.1731e-002 +2.8415e+000 +2.5618e+000 +1.8838e+000 +2.7074e+000 +2.3148e+000 -9.3825e-002 -1.1088e+000 +2.6036e+000
748 0 +1.816619454e+001 -1.917138055e+002 -1.917138055e+002 +3.3656e-001 +1.2181e+000 +2.9019e+000 +2.4442e+000 +1.8509e+000 +2.6776e+000 +2.3399e+000 -9.2682e-002 -1.1095e+000 +2.6052e+000
760 0 +1.002281808e+001 -1.998571819e+002 -1.998571819e+002 +1.4381e+000 +3.9102e-001 +3.2736e+000 +2.4839e+000 +1.8308e+000 +2.7318e+000 +2.3168e+000 -9.4203e-002 -1.1088e+000 +2.6047e+000
783 0 +1.721301418e+000 -2.081586986e+002 -2.081586986e+002 +1.1031e+000 +4.1795e-001 +3.5405e+000 +2.3740e+000 +1.7674e+000 +2.7017e+000 +2.3141e+000 -9.2508e-002 -1.1098e+000 +2.6046e+000
919 0 +1.676878248e+000 -2.082031218e+002 -2.082031218e+002 +1.3612e+000 +5.7193e-001 +3.5313e+000 +2.3460e+000 +1.8037e+000 +2.6970e+000 +2.3174e+000 -9.2150e-002 -1.1120e+000 +2.6036e+000
936 0 +6.073216158e-001 -2.092726784e+002 -2.092726784e+002 +1.2390e+000 +5.7438e-001 +3.5510e+000 +2.3403e+000 +1.7885e+000 +2.6901e+000 +2.3227e+000 -9.0937e-002 -1.1103e+000 +2.6045e+000
997 0 +4.944481399e-001 -2.093855519e+002 -2.093855519e+002 +1.2793e+000 +5.4839e-001 +3.5698e+000 +2.3828e+000 +1.7862e+000 +2.6874e+000 +2.3207e+000 -9.0729e-002 -1.1092e+000 +2.6043e+000
1010 0 +3.174836200e-001 -2.095625164e+002 -2.095625164e+002 +1.1734e+000 +5.4043e-001 +3.5224e+000 +2.3837e+000 +1.7697e+000 +2.6872e+000 +2.3237e+000 -9.1300e-002 -1.1108e+000 +2.6040e+000
1033 0 +1.693803798e-001 -2.097106196e+002 -2.097106196e+002 +1.1548e+000 +5.3273e-001 +3.5324e+000 +2.3847e+000 +1.7723e+000 +2.6866e+000 +2.3220e+000 -9.0862e-002 -1.1107e+000 +2.6040e+000
1043 0 +1.354535852e-001 -2.097445464e+002 -2.097445464e+002 +1.2349e+000 +5.1252e-001 +3.5240e+000 +2.3756e+000 +1.7748e+000 +2.6866e+000 +2.3219e+000 -9.0761e-002 -1.1107e+000 +2.6040e+000
1136 0 +3.233521233e-002 -2.098476648e+002 -2.098476648e+002 +1.2483e+000 +4.8754e-001 +3.5424e+000 +2.3837e+000 +1.7866e+000 +2.6907e+000 +2.3223e+000 -9.0199e-002 -1.1105e+000 +2.6040e+000
1222 0 +2.073374764e-002 -2.098592663e+002 -2.098592663e+002 +1.2727e+000 +4.2324e-001 +3.5552e+000 +2.3817e+000 +1.7850e+000 +2.6892e+000 +2.3223e+000 -9.0486e-002 -1.1103e+000 +2.6041e+000
1255 0 +2.000623983e-002 -2.098599938e+002 -2.098599938e+002 +1.2170e+000 +4.1292e-001 +3.5596e+000 +2.3816e+000 +1.7876e+000 +2.6896e+000 +2.3220e+000 -9.0699e-002 -1.1105e+000 +2.6040e+000
1315 0 +8.438701728e-003 -2.098715613e+002 -2.098715613e+002 +1.2060e+000 +4.6699e-001 +3.5548e+000 +2.3877e+000 +1.7864e+000 +2.6881e+000 +2.3209e+000 -9.0301e-002 -1.1104e+000 +2.6040e+000
1323 0 +2.727456408e-003 -2.098772725e+002 -2.098772725e+002 +1.2219e+000 +4.5985e-001 +3.5582e+000 +2.3876e+000 +1.7855e+000 +2.6884e+000 +2.3214e+000 -9.0302e-002 -1.1104e+000 +2.6040e+000
