% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.834614548e+003 +9.983764548e+003 +9.983764548e+003 -3.3205e+000 +1.6228e+000 -1.6954e+000
2 0 +2.550589794e+002 +4.042089794e+002 +4.042089794e+002 +6.2217e-001 +2.8425e-001 +2.8536e+000
8 0 +1.238480083e+002 +2.729980083e+002 +2.729980083e+002 -1.8983e+000 -4.5390e-001 +9.3785e-001
29 0 +2.700422001e+001 +1.761542200e+002 +1.761542200e+002 -3.1332e-002 -1.6032e-001 +9.7771e-001
71 0 +7.815974988e+000 +1.569659750e+002 +1.569659750e+002 -1.2827e+000 -1.4222e+000 -7.7467e-001
163 0 +1.030276444e+000 +1.501802764e+002 +1.501802764e+002 -2.0724e-001 -7.4477e-001 -5.8411e-001
313 0 +2.790324119e-001 +1.494290324e+002 +1.494290324e+002 -1.7384e-001 -6.1460e-001 -3.6858e-001
680 0 +7.216457926e-002 +1.492221646e+002 +1.492221646e+002 -1.3471e-001 -5.3533e-001 -2.6706e-001
764 0 +4.159810842e-002 +1.491915981e+002 +1.491915981e+002 -1.4299e-001 -5.4410e-001 -3.0038e-001
835 0 +2.888912747e-002 +1.491788891e+002 +1.491788891e+002 -1.0588e-001 -4.6968e-001 -1.8164e-001
892 0 +6.966267289e-003 +1.491569663e+002 +1.491569663e+002 -9.3174e-002 -4.4405e-001 -1.2205e-001
988 0 +2.937349660e-003 +1.491529373e+002 +1.491529373e+002 -7.5455e-002 -4.1241e-001 -5.9917e-002
1044 0 +6.361142946e-004 +1.491506361e+002 +1.491506361e+002 -6.4879e-002 -3.8981e-001 -1.9780e-002
1075 0 +5.940393357e-004 +1.491505940e+002 +1.491505940e+002 -5.4145e-002 -3.6903e-001 +2.0337e-002
1136 0 +1.358442137e-005 +1.491500136e+002 +1.491500136e+002 -5.4376e-002 -3.6906e-001 +2.2394e-002
1142 0 +5.913311639e-006 +1.491500059e+002 +1.491500059e+002 -5.4846e-002 -3.6993e-001 +2.0785e-002
1186 0 +2.550493917e-006 +1.491500026e+002 +1.491500026e+002 -5.4822e-002 -3.7005e-001 +2.0827e-002
1246 0 +2.313089738e-006 +1.491500023e+002 +1.491500023e+002 -5.4638e-002 -3.6975e-001 +2.1349e-002
1274 0 +1.320604554e-006 +1.491500013e+002 +1.491500013e+002 -5.5099e-002 -3.7057e-001 +1.9763e-002
1317 0 +2.544401809e-007 +1.491500003e+002 +1.491500003e+002 -5.5190e-002 -3.7075e-001 +1.9345e-002
1327 0 +1.223732227e-007 +1.491500001e+002 +1.491500001e+002 -5.5154e-002 -3.7069e-001 +1.9450e-002
1377 0 +9.986979421e-008 +1.491500001e+002 +1.491500001e+002 -5.5256e-002 -3.7092e-001 +1.8979e-002
1389 0 +8.821848496e-008 +1.491500001e+002 +1.491500001e+002 -5.5233e-002 -3.7088e-001 +1.9062e-002
1419 0 +2.010693834e-008 +1.491500000e+002 +1.491500000e+002 -5.5202e-002 -3.7080e-001 +1.9213e-002
1456 0 +4.960440947e-010 +1.491500000e+002 +1.491500000e+002 -5.5205e-002 -3.7081e-001 +1.9185e-002
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.423763439e+005 +7.413763439e+005 +7.413763439e+005 +4.9276e+000 -4.6501e+000 -3.1029e+000
2 0 +5.642346867e+002 -4.357653133e+002 -4.357653133e+002 -4.9299e+000 -9.0841e-001 +2.3866e+000
3 0 +2.288743213e+002 -7.711256787e+002 -7.711256787e+002 -2.8202e+000 +6.7160e-001 +2.1728e+000
9 0 +1.514830064e+002 -8.485169936e+002 -8.485169936e+002 -4.2793e+000 +1.5789e+000 +2.6044e+000
11 0 +1.156394407e+002 -8.843605593e+002 -8.843605593e+002 -5.0000e+000 +2.4116e+000 +5.0000e+000
42 0 +1.050178334e+002 -8.949821666e+002 -8.949821666e+002 -3.9143e+000 +1.1199e+000 +1.0174e+000
57 0 +5.998526605e+001 -9.400147340e+002 -9.400147340e+002 -3.6228e+000 +9.3408e-001 +7.9136e-001
63 0 +5.592323496e+001 -9.440767650e+002 -9.440767650e+002 -2.8063e+000 +1.6668e+000 +3.3717e+000
80 0 +1.169719864e+001 -9.883028014e+002 -9.883028014e+002 -3.1084e+000 +1.0399e+000 +1.1421e+000
240 0 +1.006833840e+001 -9.899316616e+002 -9.899316616e+002 -2.9731e+000 +6.3386e-001 +7.8243e-001
275 0 +8.934175911e+000 -9.910658241e+002 -9.910658241e+002 -3.7492e+000 -6.4607e-002 +6.3525e-001
302 0 +2.714431009e+000 -9.972855690e+002 -9.972855690e+002 -4.1916e+000 +2.7758e-001 +5.6117e-001
384 0 +4.406623795e-001 -9.995593376e+002 -9.995593376e+002 -2.9989e+000 +9.2517e-001 +1.0314e+000
410 0 +4.278702108e-001 -9.995721298e+002 -9.995721298e+002 -2.9717e+000 +9.4405e-001 +1.0531e+000
521 0 +3.437770408e-001 -9.996562230e+002 -9.996562230e+002 -3.1243e+000 +6.9013e-001 +7.7358e-001
644 0 +3.177561748e-001 -9.996822438e+002 -9.996822438e+002 -3.0362e+000 +8.5970e-001 +1.0261e+000
710 0 +1.876093983e-001 -9.998123906e+002 -9.998123906e+002 -2.9579e+000 +9.4405e-001 +1.0889e+000
715 0 +1.547441726e-001 -9.998452558e+002 -9.998452558e+002 -3.0287e+000 +8.6203e-001 +1.0003e+000
744 0 +1.323738287e-001 -9.998676262e+002 -9.998676262e+002 -2.9954e+000 +9.0658e-001 +1.0761e+000
835 0 +8.922564602e-002 -9.999107744e+002 -9.999107744e+002 -2.9293e+000 +9.9899e-001 +1.1950e+000
890 0 +4.838567788e-002 -9.999516143e+002 -9.999516143e+002 -2.9485e+000 +9.9072e-001 +1.1907e+000
895 0 +4.038044331e-002 -9.999596196e+002 -9.999596196e+002 -2.9293e+000 +1.0168e+000 +1.2380e+000
1013 0 +3.940558128e-002 -9.999605944e+002 -9.999605944e+002 -2.9380e+000 +1.0037e+000 +1.2115e+000
1092 0 +3.483837484e-002 -9.999651616e+002 -9.999651616e+002 -2.9012e+000 +1.0889e+000 +1.3580e+000
1114 0 +3.043826481e-002 -9.999695617e+002 -9.999695617e+002 -2.9185e+000 +1.0388e+000 +1.2596e+000
1127 0 +2.478238552e-002 -9.999752176e+002 -9.999752176e+002 -2.9174e+000 +1.0490e+000 +1.2847e+000
1151 0 +2.342796865e-002 -9.999765720e+002 -9.999765720e+002 -2.8941e+000 +1.0772e+000 +1.3395e+000
1184 0 +2.240501276e-002 -9.999775950e+002 -9.999775950e+002 -2.9029e+000 +1.0635e+000 +1.3060e+000
1188 0 +1.930458483e-002 -9.999806954e+002 -9.999806954e+002 -2.8952e+000 +1.0795e+000 +1.3323e+000
1230 0 +1.892764864e-002 -9.999810724e+002 -9.999810724e+002 -2.8890e+000 +1.0870e+000 +1.3521e+000
1236 0 +6.459139019e-003 -9.999935409e+002 -9.999935409e+002 -2.8847e+000 +1.1062e+000 +1.3879e+000
1261 0 +4.145840931e-003 -9.999958542e+002 -9.999958542e+002 -2.8717e+000 +1.1303e+000 +1.4374e+000
