% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.765668874e+001 -5.489331126e+001 -5.489331126e+001 -1.6073e+000 +4.3273e+000 -3.8355e+000
2 0 +1.262656212e+001 -8.992343788e+001 -8.992343788e+001 -1.4503e+000 +3.3821e+000 -2.4391e+000
10 0 +7.801836473e+000 -9.474816353e+001 -9.474816353e+001 +2.0706e+000 -9.1265e-002 +1.2737e+000
13 0 +5.551955912e+000 -9.699804409e+001 -9.699804409e+001 +4.3242e+000 -3.0233e+000 +2.3362e+000
63 0 +3.942064523e+000 -9.860793548e+001 -9.860793548e+001 +3.5586e+000 -5.4869e-001 +6.4266e-001
69 0 +2.040366224e+000 -1.005096338e+002 -1.005096338e+002 -5.9165e-001 +2.5942e+000 +1.0813e+000
72 0 +1.470363091e+000 -1.010796369e+002 -1.010796369e+002 +2.3099e-001 +6.7171e-001 -2.6511e-001
128 0 +1.839251244e-001 -1.023660749e+002 -1.023660749e+002 -8.2746e-001 +7.4819e-001 +8.4056e-001
1885 0 +1.174095574e-001 -1.024325904e+002 -1.024325904e+002 +3.2544e-001 +2.4447e-001 -6.0099e-001
2155 0 +9.459790694e-002 -1.024554021e+002 -1.024554021e+002 +3.2544e-001 +2.4447e-001 -6.0775e-001
2338 0 +4.707867344e-002 -1.025029213e+002 -1.025029213e+002 -1.5551e-001 +7.9423e-001 +1.0775e+000
3178 0 +1.461412192e-002 -1.025353859e+002 -1.025353859e+002 -1.6987e-001 +7.9670e-001 +1.0759e+000
10107 0 +8.535544777e-003 -1.025414645e+002 -1.025414645e+002 -1.7403e-001 +3.7044e-001 -6.8242e-001
11050 0 +6.741175476e-004 -1.025493259e+002 -1.025493259e+002 -1.2659e-001 +3.4474e-001 -6.5350e-001
12514 0 +1.122915106e-004 -1.025498877e+002 -1.025498877e+002 -1.3264e-001 +3.4119e-001 -6.4880e-001
13024 0 +5.116325669e-005 -1.025499488e+002 -1.025499488e+002 -1.3014e-001 +3.4119e-001 -6.4880e-001
14170 0 +4.349093612e-005 -1.025499565e+002 -1.025499565e+002 -1.5825e-001 +3.6793e-001 -6.7218e-001
14832 0 +3.375152828e-005 -1.025499662e+002 -1.025499662e+002 -1.4435e-001 +3.5464e-001 -6.6477e-001
15010 0 +3.104034002e-005 -1.025499690e+002 -1.025499690e+002 -1.6399e-001 +3.7812e-001 -6.8135e-001
