% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.599284204e+001 -9.140071580e+002 -9.140071580e+002 -1.9242e+000 -2.9039e-001 -3.1719e-001 -2.4329e+000 -1.3092e+000 -4.8462e+000 +3.2729e+000 +4.7425e+000 -1.1800e+000 +4.1970e+000
2 0 +8.474715514e+001 -9.152528449e+002 -9.152528449e+002 +2.6315e+000 -2.5541e+000 -4.2677e+000 -7.4359e-001 -9.5796e-001 +2.7818e+000 -3.6111e+000 +1.2590e+000 -4.7949e+000 +3.7959e+000
4 0 +8.122770579e+001 -9.187722942e+002 -9.187722942e+002 +2.3539e+000 +9.9653e-001 -5.7520e-002 +3.7781e+000 -2.0812e+000 +4.6513e+000 +1.4373e+000 +1.9352e+000 +2.6806e+000 +2.2106e+000
6 0 +5.319788019e+001 -9.468021198e+002 -9.468021198e+002 +6.4458e-001 +7.0492e-001 -1.6335e+000 +3.5133e+000 +4.2539e+000 +1.8057e-001 +2.7734e+000 +4.8668e+000 +4.9784e+000 -1.1701e+000
162 0 +5.143547618e+001 -9.485645238e+002 -9.485645238e+002 +2.2192e-001 +8.3801e-001 -6.0763e-001 +2.2010e+000 +9.7955e-001 +1.3044e+000 +3.6511e-001 +1.8150e+000 +1.7350e+000 -1.9603e-001
166 0 +4.649119907e+001 -9.535088009e+002 -9.535088009e+002 +2.4035e+000 +1.5691e+000 -1.4171e+000 +2.6003e+000 +4.2135e+000 -6.7244e-002 +2.5970e+000 +4.9873e+000 +3.8862e+000 -1.0099e+000
205 0 +4.002961034e+001 -9.599703897e+002 -9.599703897e+002 +7.6615e-001 +2.0006e+000 +2.0274e-002 +3.2943e+000 +7.5810e-001 +1.5788e-001 +1.1230e+000 +4.1959e+000 +2.7957e+000 -1.0246e+000
211 0 +2.866298504e+001 -9.713370150e+002 -9.713370150e+002 +1.6561e+000 +8.2306e-001 -4.0945e-001 +3.2389e+000 +6.5174e-001 +3.8981e-002 +2.0500e+000 +2.6762e+000 +3.1136e+000 +1.2553e+000
222 0 +2.375188428e+001 -9.762481157e+002 -9.762481157e+002 -8.1126e-001 +7.2002e-001 +9.2511e-001 +1.8075e+000 +4.0141e+000 -3.5529e-001 +2.8770e-001 +3.4488e+000 +2.2760e+000 +1.0220e+000
238 0 +1.886763911e+001 -9.811323609e+002 -9.811323609e+002 +1.6137e+000 +2.9108e-001 +1.0071e+000 +3.2362e+000 +2.0346e+000 -1.1913e+000 +2.4565e+000 +2.8918e+000 +2.2842e+000 +4.3834e-001
244 0 +1.184460587e+001 -9.881553941e+002 -9.881553941e+002 +1.0492e+000 +8.0927e-001 -8.8245e-002 +2.1978e+000 +2.0195e+000 -5.1426e-001 +1.0735e+000 +1.8590e+000 +3.7012e+000 +8.8823e-001
284 0 +9.814807256e+000 -9.901851927e+002 -9.901851927e+002 +1.2258e+000 +6.3583e-001 +2.7295e-001 +2.1630e+000 +2.4465e+000 -3.2920e-001 +1.0177e+000 +1.8529e+000 +3.1890e+000 +7.5820e-001
318 0 +9.030853667e+000 -9.909691463e+002 -9.909691463e+002 +1.5685e+000 +2.9108e-001 +2.6483e-001 +3.6926e+000 +3.8485e+000 -8.3848e-001 +2.6715e+000 +1.9125e+000 +3.7768e+000 +4.0133e-001
324 0 +6.842752485e+000 -9.931572475e+002 -9.931572475e+002 +1.2240e+000 +5.9502e-001 +2.7295e-001 +2.3535e+000 +3.5008e+000 -6.0093e-001 +1.3601e+000 +1.9908e+000 +3.1890e+000 +1.4613e+000
335 0 +4.215849159e+000 -9.957841508e+002 -9.957841508e+002 +1.0867e+000 +4.0051e-001 +2.3087e-001 +3.2859e+000 +4.7841e+000 -9.2895e-001 +1.0314e+000 +3.1413e+000 +3.3955e+000 +8.3569e-001
352 0 +3.145246145e+000 -9.968547539e+002 -9.968547539e+002 +1.0929e+000 +1.2117e+000 +1.2292e-001 +3.3174e+000 +3.5676e+000 -1.3113e+000 +4.8073e-001 +2.4468e+000 +3.4186e+000 +9.9690e-001
377 0 +2.048892461e+000 -9.979511075e+002 -9.979511075e+002 +7.8384e-001 +3.5451e-001 +5.9963e-002 +3.6648e+000 +3.8130e+000 -1.1822e+000 +8.3574e-001 +2.2743e+000 +3.5784e+000 +1.0974e+000
410 0 +1.987823461e+000 -9.980121765e+002 -9.980121765e+002 +1.1232e+000 +5.1270e-001 +2.2774e-001 +3.5661e+000 +3.6297e+000 -1.0249e+000 +1.1084e+000 +2.6918e+000 +3.6340e+000 +1.0491e+000
87424 0 +1.444112615e+000 -9.985558874e+002 -9.985558874e+002 +3.2005e+000 -7.8896e-001 +2.2273e+000 +3.6177e-001 -1.6863e+000 -1.4116e+000 +1.9060e-001 +3.1954e-001 +7.3028e-001 +1.0935e+000
87588 0 +4.906311572e-001 -9.995093688e+002 -9.995093688e+002 +3.2370e+000 +2.4904e-003 +2.4328e+000 +4.8862e-001 -2.9710e+000 -2.1686e+000 -2.1146e-001 -7.2528e-001 +1.1912e+000 +4.2666e-001
87848 0 +1.852117310e-001 -9.998147883e+002 -9.998147883e+002 +2.5239e+000 -1.8933e-001 +1.8687e+000 +5.7890e-001 -2.3673e+000 -1.3955e+000 -6.7312e-001 -1.0800e+000 +1.8696e+000 +6.3569e-001
87850 0 +1.260942703e-001 -9.998739057e+002 -9.998739057e+002 +2.6230e+000 -1.6520e-001 +1.9336e+000 +5.1462e-001 -2.4733e+000 -1.4935e+000 -6.0684e-001 -1.0438e+000 +1.7768e+000 +6.4805e-001
88076 0 +7.837110112e-002 -9.999216289e+002 -9.999216289e+002 +2.6987e+000 -1.1218e+000 +1.2934e+000 +1.2261e+000 -2.3755e+000 -1.1445e+000 -9.8515e-001 -3.1069e-001 +1.6333e+000 +1.1357e+000
88102 0 +7.017539315e-002 -9.999298246e+002 -9.999298246e+002 +2.7733e+000 -1.0535e+000 +1.2122e+000 +1.1393e+000 -2.3962e+000 -1.1846e+000 -1.0825e+000 -4.3925e-001 +1.5849e+000 +1.0963e+000
88809 0 +5.536656469e-002 -9.999446334e+002 -9.999446334e+002 +1.8917e+000 -4.3093e-001 +1.5338e+000 +5.9213e-001 -1.9670e+000 -1.1089e+000 -1.0868e+000 -2.6721e-001 +2.2654e+000 +1.2037e+000
88888 0 +3.174202103e-002 -9.999682580e+002 -9.999682580e+002 +2.3055e+000 -4.0419e-001 +1.5424e+000 +6.3044e-001 -2.3680e+000 -1.3384e+000 -1.2153e+000 -5.8005e-001 +2.0673e+000 +1.0756e+000
