% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.280743641e+002 +4.188643641e+002 +4.188643641e+002 -4.8022e+000 +2.5496e+000 +1.1114e+000 -2.2141e+000 +2.9760e+000 +2.9382e-001 -4.4595e+000 -2.9873e+000 -4.4362e+000 -1.3536e+000 +1.2854e-001 -4.4655e+000 -2.5152e+000 +1.8397e+000 +9.1001e-001 -2.6637e+000 -5.0721e-001 -4.7569e+000 -3.3806e+000 -1.2097e+000
2 0 +3.401447444e+002 +3.309347444e+002 +3.309347444e+002 +4.1898e+000 +5.6190e-001 +3.4138e+000 -1.3694e+000 -2.5691e+000 -4.3194e+000 -3.7810e+000 -2.2437e-001 -4.6341e+000 +3.3166e+000 +5.9470e-001 +4.6905e+000 +3.5744e+000 +1.8408e+000 -1.0927e+000 -3.0038e-001 +4.2914e-001 +2.3731e+000 -1.4473e+000 +3.9458e+000
7 0 +3.230063750e+002 +3.137963750e+002 +3.137963750e+002 +3.9382e+000 +3.8988e+000 -2.1226e+000 -2.0764e-001 +2.0673e+000 -5.0747e-001 +4.2065e+000 +4.6643e+000 -4.6251e+000 -4.6290e+000 +3.6479e+000 +4.0184e+000 -2.5747e-001 +3.0869e+000 -2.6290e-002 +1.6707e+000 +6.5922e-001 +2.1224e+000 -4.7753e+000 +1.4324e+000
10 0 +3.142891334e+002 +3.050791334e+002 +3.050791334e+002 +2.5901e+000 -6.6756e-001 -3.3264e+000 +5.8229e-001 -1.7660e+000 +4.1324e+000 +2.7493e-001 -3.3291e+000 -4.0508e+000 -2.5067e+000 +1.6510e+000 +1.6574e-001 +2.1460e+000 +1.2600e-001 -3.5099e+000 -4.0281e+000 +4.3610e+000 +2.2027e+000 -9.5231e-001 -1.7080e+000
13 0 +3.051058061e+002 +2.958958061e+002 +2.958958061e+002 +1.4076e+000 -2.6527e-002 -6.0192e-001 -3.4160e-001 +3.7954e+000 -4.8307e+000 -7.8521e-002 -4.3301e+000 -1.7739e+000 +3.3513e+000 -4.5536e-001 -9.1173e-001 +4.5804e+000 +4.6650e+000 -1.3000e+000 -6.2524e-001 +2.5565e+000 +4.2128e+000 -4.8867e+000 -1.8212e+000
22 0 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +5.0000e+000 +5.0000e+000 +5.0000e+000 +5.0000e+000 -5.0000e+000 +5.0000e+000 +5.0000e+000 +5.0000e+000 +5.0000e+000 -5.0000e+000 -5.0000e+000 -5.0000e+000 +5.0000e+000 +5.0000e+000 -5.0000e+000 -5.0000e+000 +5.0000e+000 +5.0000e+000 -5.0000e+000 +5.0000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.550729947e+002 +1.111062995e+003 +1.111062995e+003 +4.4286e+000 +1.4305e+000 +1.0303e+000 -5.9134e-001 +3.3184e+000 +2.3768e-001 +9.9023e-001 +1.0570e+000 -4.7628e+000 -1.1568e+000 -7.9165e-003 +4.1845e+000 +4.4848e+000 +3.2301e+000 +7.1908e-001 -5.2852e-001 +4.1623e+000 -2.2044e-001 -1.6927e+000 -4.4945e+000
2 0 +4.079180405e+002 +1.063908040e+003 +1.063908040e+003 +4.1404e+000 -1.7254e+000 -3.0901e+000 -8.7747e-001 +3.0746e+000 -2.0195e+000 -4.2922e+000 +1.2730e+000 +2.8863e+000 -1.9917e+000 -6.8334e-001 -2.4081e+000 +3.9191e-001 -4.5573e+000 +1.4540e+000 -9.6460e-001 +4.8323e+000 -2.6947e+000 -2.5388e+000 -5.6153e-001
4 0 +3.931387214e+002 +1.049128721e+003 +1.049128721e+003 -3.7868e+000 -4.9532e+000 -1.6303e+000 -4.1538e+000 +1.6510e+000 +4.9381e+000 -2.1245e+000 -3.9920e+000 -3.2164e+000 +3.1912e+000 -1.9646e+000 -4.5379e+000 +2.5964e+000 -1.4302e+000 +8.0554e-001 +2.2722e+000 +1.8223e+000 -4.2310e+000 -4.9523e-001 -2.8433e-001
