% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.275307074e+006 +1.275252134e+006 +1.275252134e+006 -1.1973e+000 +1.0367e+000 -4.9943e+000 +4.9235e-001 +4.4810e+000 +3.3334e+000 -2.3735e+000 +2.3549e+000 -3.4138e+000 +1.2652e+000
37 0 +1.201522626e+006 +1.201467686e+006 +1.201467686e+006 +2.4384e+000 +1.1209e+000 +2.8836e+000 +1.2923e+000 -1.1289e+000 +1.4991e+000 -3.9081e+000 -2.1005e-002 -4.4166e+000 +4.3233e+000
54 0 +9.522301118e+005 +9.521751718e+005 +9.521751718e+005 -2.7934e+000 +1.8272e+000 -2.9138e+000 -5.3518e-001 +3.4069e+000 +2.1825e+000 -4.2074e+000 -9.0216e-001 -4.3808e+000 +1.3332e+000
99 0 +4.952859139e+005 +4.952309739e+005 +4.952309739e+005 +3.2249e+000 +1.2291e-001 +5.2374e-002 +3.2781e+000 +2.2426e+000 +1.6857e+000 -3.2725e+000 -1.5194e-001 +1.5401e+000 +7.7204e-001
134 0 +2.870039189e+005 +2.869489789e+005 +2.869489789e+005 -3.4751e+000 +2.1774e+000 -1.4017e+000 +5.3022e-001 +3.4034e+000 +2.5275e+000 -4.3614e+000 -3.4896e-001 -3.5533e+000 +2.7424e+000
186 0 +1.684812166e+005 +1.684262766e+005 +1.684262766e+005 -2.8058e-001 +1.4251e+000 +1.5946e+000 -1.9894e-001 +3.9022e+000 +2.1895e+000 -1.4571e+000 +1.2462e+000 +1.2300e+000 -3.5328e-001
214 0 +1.341890333e+005 +1.341340933e+005 +1.341340933e+005 -3.0363e+000 +2.0037e+000 -9.6239e-001 +9.8171e-001 +4.1633e+000 +2.1387e+000 -3.4665e+000 +2.4563e-001 -4.0505e+000 +2.8102e+000
290 0 +1.109157939e+005 +1.108608539e+005 +1.108608539e+005 -1.1872e+000 +6.6892e-001 -1.1898e-001 +2.7381e+000 +3.5689e+000 +2.4588e+000 -2.6188e+000 +1.8013e+000 +4.8680e-001 +1.8267e+000
299 0 +2.831591327e+004 +2.826097327e+004 +2.826097327e+004 -2.6698e+000 +1.3944e+000 -2.7156e+000 +3.0811e+000 +4.0620e+000 +2.7505e+000 -2.9502e+000 +4.4638e+000 +1.2043e+000 +1.6990e+000
395 0 +2.483069109e+004 +2.477575109e+004 +2.477575109e+004 -2.6160e+000 +2.3150e+000 -6.8247e-001 +3.1287e+000 +4.1240e+000 +2.9787e-001 -2.5749e+000 +2.8738e+000 -4.1519e-001 +2.4941e+000
448 0 +2.169617220e+004 +2.164123220e+004 +2.164123220e+004 -2.9936e+000 +2.1486e+000 -1.0174e+000 +2.5882e+000 +4.7722e+000 +1.1928e+000 -1.9443e+000 +2.1041e+000 -3.1516e+000 +2.6219e+000
518 0 +1.718332805e+004 +1.712838805e+004 +1.712838805e+004 -2.1336e+000 +1.1834e+000 -1.9373e+000 +2.4432e+000 +4.1087e+000 +2.5013e+000 -2.5902e+000 +2.6079e+000 -9.6897e-001 +1.5353e+000
589 0 +1.694909225e+004 +1.689415225e+004 +1.689415225e+004 -2.3072e+000 +1.7446e+000 -2.8633e+000 +3.5129e+000 +3.7299e+000 +2.2724e+000 -2.8754e+000 +4.8376e+000 +4.2948e-001 +2.0450e+000
607 0 +1.223386978e+004 +1.217892978e+004 +1.217892978e+004 -2.8015e+000 +1.5270e+000 -2.2480e+000 +3.5651e+000 +3.4995e+000 +1.4345e+000 -3.1844e+000 +3.4399e+000 -4.0686e-001 +2.2689e+000
644 0 +1.139863981e+004 +1.134369981e+004 +1.134369981e+004 -2.4225e+000 +2.4645e+000 -1.5741e+000 +2.7655e+000 +4.7576e+000 +8.0501e-001 -2.7559e+000 +2.7471e+000 -3.4130e-001 +1.8291e+000
