% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.911099471e+004 +2.856449471e+004 +2.856449471e+004 -1.3257e+000 +2.7529e+000 -2.2076e+000
2 0 +1.891754375e+004 +1.837104375e+004 +1.837104375e+004 -2.0827e+000 -4.3464e+000 +2.4641e+000
3 0 +1.102030031e+003 +5.555300307e+002 +5.555300307e+002 +3.6649e+000 +2.9748e-001 +1.4028e+000
12 0 +5.270792146e+000 -5.412292079e+002 -5.412292079e+002 -7.4753e-001 +1.6681e+000 +1.2274e+000
17 0 +4.427424867e+000 -5.420725751e+002 -5.420725751e+002 -3.8181e-001 +2.0308e+000 +1.1647e+000
27 0 +3.694816611e+000 -5.428051834e+002 -5.428051834e+002 +1.7257e-001 +6.9069e-001 +1.0468e+000
55 0 +3.605956047e+000 -5.428940440e+002 -5.428940440e+002 -1.9486e+000 +2.3754e+000 +1.1813e+000
82 0 +2.920615900e+000 -5.435793841e+002 -5.435793841e+002 -1.1879e+000 +3.6746e-001 +1.3257e+000
87 0 +2.756029138e+000 -5.437439709e+002 -5.437439709e+002 -9.4083e-001 +1.4720e+000 +1.1415e+000
105 0 +2.602201401e+000 -5.438977986e+002 -5.438977986e+002 -9.7267e-001 +2.0444e-001 +1.4202e+000
113 0 +2.255023541e+000 -5.442449765e+002 -5.442449765e+002 -1.1420e+000 +1.7759e+000 +1.0648e+000
181 0 +2.202344022e+000 -5.442976560e+002 -5.442976560e+002 -1.0456e+000 +2.4498e+000 +9.4728e-001
218 0 +2.090190231e+000 -5.444098098e+002 -5.444098098e+002 -9.6077e-001 +2.4376e+000 +9.5389e-001
227 0 +1.909674231e+000 -5.445903258e+002 -5.445903258e+002 -1.0151e+000 +4.1717e-001 +1.3559e+000
323 0 +1.670426694e+000 -5.448295733e+002 -5.448295733e+002 -1.0281e+000 +3.3053e-001 +1.3743e+000
326 0 +1.469825247e+000 -5.450301748e+002 -5.450301748e+002 -9.5308e-001 +2.3220e+000 +9.1860e-001
344 0 +1.390816824e+000 -5.451091832e+002 -5.451091832e+002 -9.0901e-001 +2.3938e+000 +9.0997e-001
368 0 +1.258216728e+000 -5.452417833e+002 -5.452417833e+002 -9.2755e-001 +2.3938e+000 +8.9277e-001
409 0 +1.198580484e+000 -5.453014195e+002 -5.453014195e+002 -9.6773e-001 +2.3931e+000 +8.7438e-001
551 0 +1.159183608e+000 -5.453408164e+002 -5.453408164e+002 -9.9212e-001 +2.3963e+000 +8.9868e-001
579 0 +1.139263295e+000 -5.453607367e+002 -5.453607367e+002 -1.0101e+000 +2.3651e+000 +8.8825e-001
636 0 +1.119961292e+000 -5.453800387e+002 -5.453800387e+002 -1.0226e+000 +2.3742e+000 +8.9609e-001
1230 0 +1.001306664e+000 -5.454986933e+002 -5.454986933e+002 +1.3429e+000 +2.9569e+000 +1.9231e+000
1417 0 +9.029895870e-001 -5.455970104e+002 -5.455970104e+002 +1.4427e+000 +9.3301e-001 +2.3959e+000
1487 0 +8.542628604e-001 -5.456457371e+002 -5.456457371e+002 +1.4539e+000 +9.6462e-001 +2.3837e+000
1595 0 +4.693461720e-001 -5.460306538e+002 -5.460306538e+002 +1.4984e+000 +3.0060e+000 +1.8588e+000
1797 0 +4.246145098e-001 -5.460753855e+002 -5.460753855e+002 +1.5334e+000 +3.0101e+000 +1.8672e+000
1826 0 +3.948139599e-001 -5.461051860e+002 -5.461051860e+002 +1.5130e+000 +3.0090e+000 +1.8785e+000
2606 0 +3.171864345e-001 -5.461828136e+002 -5.461828136e+002 -2.0460e+000 +2.1299e+000 +2.1378e+000
