% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.783774732e+002 +2.497274732e+002 +2.497274732e+002 -1.8855e-001 -8.9077e-001 -1.3751e+000
2 0 +1.717077435e+002 +2.430577435e+002 +2.430577435e+002 +1.3695e+000 -2.6529e+000 -1.7826e+000
3 0 +7.789031849e+001 +1.492403185e+002 +1.492403185e+002 -2.8719e+000 -1.5787e+000 +4.9673e+000
7 0 +5.255739209e+001 +1.239073921e+002 +1.239073921e+002 -4.5383e+000 +4.4910e+000 +1.5186e+000
10 0 +1.486664878e+001 +8.621664878e+001 +8.621664878e+001 -2.0758e+000 -6.5456e-001 -5.9873e-001
11 0 +1.003574108e+001 +8.138574108e+001 +8.138574108e+001 -5.0000e+000 +5.0000e+000 -5.0000e+000
14 0 +7.464607933e+000 +7.881460793e+001 +7.881460793e+001 +1.3654e+000 -2.5779e+000 +9.9830e-001
215 0 +3.384129357e+000 +7.473412936e+001 +7.473412936e+001 -1.7380e+000 -7.7895e-001 -1.0819e+000
470 0 +3.208959823e+000 +7.455895982e+001 +7.455895982e+001 +3.4979e+000 +3.0032e+000 +4.5960e+000
755 0 +2.568497086e+000 +7.391849709e+001 +7.391849709e+001 -1.4752e+000 -7.6469e-001 -1.0289e+000
821 0 +1.120004010e+000 +7.247000401e+001 +7.247000401e+001 -1.8532e+000 -3.2136e-001 -8.8451e-001
919 0 +4.846169890e-001 +7.183461699e+001 +7.183461699e+001 -1.8175e+000 -3.9515e-001 -9.3732e-001
1581 0 +2.193925783e-001 +7.156939258e+001 +7.156939258e+001 -1.8358e+000 -4.1760e-001 -9.4358e-001
1787 0 +7.620815224e-002 +7.142620815e+001 +7.142620815e+001 -1.9668e+000 -2.1306e-001 -8.9507e-001
2029 0 +6.807501025e-002 +7.141807501e+001 +7.141807501e+001 -1.8175e+000 -3.9515e-001 -9.7759e-001
