% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.686347740e+001 +1.382134774e+002 +1.382134774e+002 -2.1858e+000 -4.7550e+000 -8.4832e-002 -3.0306e+000 -1.2290e+000 +4.5149e+000 -1.5965e+000 +4.0025e+000 +3.1400e+000 +3.8982e+000
5 0 +6.473602429e+001 +1.360860243e+002 +1.360860243e+002 +4.0456e+000 -4.9455e+000 -3.8580e-001 +1.4560e+000 -3.9733e+000 +4.8937e+000 -2.2492e+000 -4.6431e+000 +2.5925e+000 -6.6523e-001
11 0 +5.874433419e+001 +1.300943342e+002 +1.300943342e+002 -4.0680e+000 -1.4760e-001 -1.6151e+000 -3.2621e+000 +2.3509e+000 -2.0102e-001 -4.7640e+000 +1.3078e-001 -1.1584e+000 +2.2507e+000
13 0 +2.636823383e+001 +9.771823383e+001 +9.771823383e+001 -3.3301e+000 -3.9312e-001 -4.8206e+000 -6.9873e-001 -1.5034e-001 +2.6339e-001 -1.3590e+000 -4.0703e+000 -3.5324e+000 +4.1410e+000
69 0 +2.404274514e+001 +9.539274514e+001 +9.539274514e+001 +2.8520e+000 -2.9426e+000 +4.4617e+000 -4.5017e+000 -4.7201e+000 -1.2318e+000 +4.7213e+000 +1.2838e+000 -3.5619e+000 +4.9587e+000
182 0 +1.023583856e+001 +8.158583856e+001 +8.158583856e+001 -4.3118e+000 -3.4206e+000 -3.3157e+000 +3.7838e+000 +2.5738e+000 -1.9015e-001 -2.5397e+000 +4.8971e+000 +3.2965e+000 -2.0563e+000
6106 0 +7.476697742e+000 +7.882669774e+001 +7.882669774e+001 -2.6814e+000 +8.8079e-001 -1.9576e+000 -1.5902e+000 +2.6809e+000 -3.9844e+000 -4.2688e+000 +1.9641e+000 -3.2872e+000 +1.0005e+000
15918 0 +7.366538306e+000 +7.871653831e+001 +7.871653831e+001 -6.3654e-001 -2.7922e+000 -3.0687e-001 -1.2849e+000 -1.1102e+000 -1.4187e-001 -1.7077e+000 -2.7444e+000 +4.6557e+000 +5.9213e-001
17082 0 +6.483075966e+000 +7.783307597e+001 +7.783307597e+001 -4.1945e+000 -3.4611e+000 -3.0859e+000 +3.6272e+000 +2.4162e+000 -1.1524e-001 -2.5300e+000 +4.8070e+000 +3.2099e+000 -1.9438e+000
17606 0 +4.684358910e+000 +7.603435891e+001 +7.603435891e+001 -2.6952e+000 +9.1049e-001 -2.0062e+000 -1.4642e+000 +2.6364e+000 -3.8462e+000 -4.0693e+000 +1.9082e+000 -3.3229e+000 +1.0916e+000
17718 0 +4.651745467e+000 +7.600174547e+001 +7.600174547e+001 -6.3654e-001 -2.7313e+000 -4.1116e-001 -1.1886e+000 -1.0928e+000 -2.3559e-001 -1.6870e+000 -2.7518e+000 +4.6557e+000 +5.9414e-001
20118 0 +3.620955877e+000 +7.497095588e+001 +7.497095588e+001 -6.3654e-001 -2.7343e+000 -4.3147e-001 -1.1886e+000 -1.0811e+000 -2.4045e-001 -1.6881e+000 -2.7518e+000 +4.6284e+000 +5.9414e-001
30427 0 +1.957663477e+000 +7.330766348e+001 +7.330766348e+001 +1.8949e-001 -4.6925e-002 -2.7181e+000 -9.1287e-001 -1.0432e+000 -1.0382e+000 -2.9673e+000 -1.2233e+000 -1.4857e+000 -1.5375e+000
40527 0 +1.723907145e+000 +7.307390715e+001 +7.307390715e+001 +1.8942e-001 -4.9506e-002 -2.7179e+000 -9.1287e-001 -1.0437e+000 -1.0382e+000 -2.9671e+000 -1.2239e+000 -1.4800e+000 -1.5375e+000
88927 0 +1.688791675e+000 +7.303879168e+001 +7.303879168e+001 +1.8942e-001 -4.8632e-002 -2.7179e+000 -9.1287e-001 -1.0437e+000 -1.0382e+000 -2.9671e+000 -1.2239e+000 -1.4800e+000 -1.5375e+000
111827 0 +1.573885683e+000 +7.292388568e+001 +7.292388568e+001 +1.8942e-001 -4.8632e-002 -2.7452e+000 -9.1287e-001 -9.8383e-001 -1.0834e+000 -2.9671e+000 -1.2239e+000 -1.4800e+000 -1.5375e+000
150327 0 +1.527263703e+000 +7.287726370e+001 +7.287726370e+001 +1.8942e-001 -4.8632e-002 -2.7452e+000 -9.1287e-001 -9.8383e-001 -1.1058e+000 -2.9671e+000 -1.2239e+000 -1.4613e+000 -1.5375e+000
157177 0 +1.498140641e+000 +7.284814064e+001 +7.284814064e+001 +2.0134e+000 -3.4641e+000 +2.2573e+000 -1.6375e+000 -1.6286e+000 +1.7731e+000 -2.1417e-001 -2.2344e+000 +3.7083e-001 +1.4101e+000
159487 0 +1.398219100e+000 +7.274821910e+001 +7.274821910e+001 -2.1142e+000 -2.5202e+000 +2.7357e+000 +8.0335e-001 -3.7330e-001 +5.3664e-002 -1.3448e-002 -6.5705e-001 +1.2791e+000 +3.2320e+000
160487 0 +1.286576731e+000 +7.263657673e+001 +7.263657673e+001 -2.1142e+000 -2.5116e+000 +2.7357e+000 +8.0335e-001 -3.0706e-001 +5.3664e-002 -7.1837e-003 -6.5705e-001 +1.2791e+000 +3.2320e+000
166687 0 +1.244748538e+000 +7.259474854e+001 +7.259474854e+001 -2.1265e+000 -2.5167e+000 +2.6980e+000 +8.1575e-001 -2.7716e-001 +3.8991e-002 -1.8795e-002 -6.2989e-001 +1.3066e+000 +3.1913e+000
180287 0 +1.218487219e+000 +7.256848722e+001 +7.256848722e+001 -2.1265e+000 -2.5167e+000 +2.7006e+000 +8.1575e-001 -2.7716e-001 +3.8991e-002 -1.9596e-002 -6.2989e-001 +1.3066e+000 +3.1885e+000
198887 0 +1.196427121e+000 +7.254642712e+001 +7.254642712e+001 -2.1265e+000 -2.5167e+000 +2.7006e+000 +8.1575e-001 -2.7716e-001 +3.1641e-002 -1.9596e-002 -6.2989e-001 +1.3028e+000 +3.1874e+000
207095 0 +1.156108254e+000 +7.250610825e+001 +7.250610825e+001 -2.1074e+000 -2.5253e+000 +2.7032e+000 +8.2251e-001 -2.8795e-001 +4.1081e-002 -1.1197e-002 -6.1472e-001 +1.3018e+000 +3.1944e+000
207264 0 +1.136228379e+000 +7.248622838e+001 +7.248622838e+001 -2.1097e+000 -2.5273e+000 +2.7026e+000 +8.2210e-001 -2.8868e-001 +4.1679e-002 -1.2926e-002 -6.1654e-001 +1.3006e+000 +3.1934e+000
207382 0 +1.100446648e+000 +7.245044665e+001 +7.245044665e+001 -2.1127e+000 -2.5253e+000 +2.7032e+000 +8.2251e-001 -2.8795e-001 +4.1081e-002 -1.1197e-002 -6.1472e-001 +1.3018e+000 +3.1944e+000
209272 0 +9.892092388e-001 +7.233920924e+001 +7.233920924e+001 -2.1495e+000 -2.6027e+000 +2.7058e+000 +8.0268e-001 -3.6533e-001 +9.8563e-002 -3.5000e-002 -6.3640e-001 +1.2575e+000 +3.1795e+000
211053 0 +9.749691951e-001 +7.232496920e+001 +7.232496920e+001 -2.1644e+000 -2.7467e+000 +2.7612e+000 +7.8835e-001 -4.1638e-001 +1.7240e-001 +2.0336e-002 -6.4477e-001 +1.2023e+000 +3.2250e+000
211080 0 +8.396034013e-001 +7.218960340e+001 +7.218960340e+001 -2.1169e+000 -2.6543e+000 +2.7576e+000 +7.8777e-001 -3.7924e-001 +1.7212e-001 +3.1647e-002 -6.3124e-001 +1.2301e+000 +3.1971e+000
211081 0 +6.699805397e-001 +7.201998054e+001 +7.201998054e+001 -2.1515e+000 -2.5959e+000 +2.7445e+000 +8.0533e-001 -3.2589e-001 +1.1848e-001 +2.4332e-002 -6.2795e-001 +1.2662e+000 +3.2140e+000
211159 0 +4.074128140e-001 +7.175741281e+001 +7.175741281e+001 -2.2040e+000 -2.6475e+000 +2.7394e+000 +7.9816e-001 -3.2410e-001 +1.6562e-001 +2.6925e-002 -6.6556e-001 +1.2608e+000 +3.2087e+000
211504 0 +3.968255328e-001 +7.174682553e+001 +7.174682553e+001 -2.1532e+000 -2.5901e+000 +2.7251e+000 +8.3429e-001 -3.2237e-001 +1.1589e-001 +4.4027e-002 -6.6630e-001 +1.3103e+000 +3.2288e+000
