% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.014926491e+001 +8.092926491e+001 +8.092926491e+001 +4.6454e+000 -3.4221e+000 -4.4128e+000
2 0 +1.326534014e+001 +5.404534014e+001 +5.404534014e+001 +3.8027e+000 -4.5679e+000 -9.6616e-001
4 0 +1.135485090e+001 +5.213485090e+001 +5.213485090e+001 -1.1751e+000 +6.9407e-001 +3.7716e-001
19 0 +8.819385451e+000 +4.959938545e+001 +4.959938545e+001 -2.3616e+000 -3.5536e+000 -1.5944e+000
27 0 +5.240846356e+000 +4.602084636e+001 +4.602084636e+001 +1.7458e-001 +1.2123e+000 +3.5604e+000
29 0 +3.116586442e+000 +4.389658644e+001 +4.389658644e+001 -3.6344e+000 -3.2801e+000 +9.8543e-001
55 0 +2.080191711e+000 +4.286019171e+001 +4.286019171e+001 -4.3714e+000 -2.9845e+000 +1.3684e+000
58 0 +1.955523824e+000 +4.273552382e+001 +4.273552382e+001 -4.3714e+000 -2.0268e+000 +4.2205e+000
65 0 +4.870746680e-001 +4.126707467e+001 +4.126707467e+001 -3.6349e+000 -1.9505e+000 +3.9331e+000
67 0 +6.652825178e-002 +4.084652825e+001 +4.084652825e+001 -3.1736e+000 -1.8708e+000 +4.2205e+000
91 0 +4.170806441e-003 +4.078417081e+001 +4.078417081e+001 -2.8863e+000 -1.9143e+000 +4.0038e+000
153 0 +1.183759382e-003 +4.078118376e+001 +4.078118376e+001 -2.8105e+000 -1.8787e+000 +4.0540e+000
235 0 +9.992322914e-004 +4.078099923e+001 +4.078099923e+001 -2.2882e+000 -1.7413e+000 +3.8878e+000
254 0 +1.066803660e-004 +4.078010668e+001 +4.078010668e+001 -2.5741e+000 -1.8313e+000 +3.9854e+000
274 0 +1.022738871e-004 +4.078010227e+001 +4.078010227e+001 -2.5378e+000 -1.7667e+000 +3.9206e+000
276 0 +7.041401009e-005 +4.078007041e+001 +4.078007041e+001 -2.6014e+000 -1.7744e+000 +3.9096e+000
280 0 +4.745061430e-005 +4.078004745e+001 +4.078004745e+001 -2.4822e+000 -1.7398e+000 +3.8313e+000
