% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.687353787e+003 +2.687353787e+003 +2.687353787e+003 +2.4442e+000 +2.8833e+000 -3.0391e+000 -1.0818e+000 -4.5116e+000 +3.5510e+000 -7.4707e-001 -9.3406e-001 +3.5420e+000 +6.1195e-001 -4.3563e+000 +5.9113e-001 +3.8453e+000 +5.1285e-001 -4.8251e+000 +4.1764e+000 +9.2737e-001 -2.4235e+000 -1.8707e-001 -2.8587e+000
2 0 +1.604942689e+003 +2.604942689e+003 +2.604942689e+003 -3.3181e+000 -7.4223e-001 +1.3333e+000 -4.5267e+000 +3.8529e+000 +1.3013e+000 -4.5643e+000 +3.7226e+000 +2.7310e+000 -3.1603e+000 -1.3462e+000 +4.7902e+000 -1.5933e+000 +1.1000e+000 -5.4372e-001 -1.1961e+000 +2.5405e+000 +2.5732e+000 +4.8276e+000 +3.9911e+000
3 0 +1.117581323e+003 +2.117581323e+003 +2.117581323e+003 -4.9431e-001 +5.8969e-002 +4.5842e+000 +4.9078e+000 -5.0931e-001 -2.1996e+000 -2.4945e+000 +1.5043e+000 -3.6429e+000 +7.6995e-001 +1.4700e+000 +3.6526e+000 -4.8656e+000 +2.6578e-002 +2.4924e+000 -2.5793e+000 +1.0797e+000 -3.1335e+000 +3.2473e+000 -2.8638e+000
7 0 +1.091681197e+003 +2.091681197e+003 +2.091681197e+003 -3.9785e+000 +4.3109e+000 -8.1128e-001 +2.1487e+000 -2.5589e-002 +3.1641e+000 +2.5402e-001 +3.4309e+000 +3.9416e+000 -1.2577e-001 +1.7185e+000 -6.5113e-001 -4.1760e+000 -3.2991e+000 +1.1054e+000 -2.3429e+000 -1.0938e+000 -6.5697e-001 -3.9992e+000 +1.4781e+000
11 0 +1.003645481e+003 +2.003645481e+003 +2.003645481e+003 -3.7565e+000 +4.9582e+000 +2.8351e+000 +1.2235e+000 +3.9237e+000 +2.0389e+000 +3.3130e+000 -1.5693e+000 +4.2363e+000 -4.0670e+000 -2.4359e+000 -9.7324e-001 -4.4393e+000 +2.8402e+000 +4.7475e+000 +6.2625e-001 -9.9710e-001 +1.8198e+000 -4.4657e+000 +1.6211e+000
21 0 +8.366338067e+002 +1.836633807e+003 +1.836633807e+003 -6.0606e-001 -2.3781e+000 +2.7872e+000 +2.7236e+000 +3.0705e+000 +3.2441e+000 -1.2867e+000 +2.8326e+000 +1.4817e+000 -2.1023e+000 -4.1077e+000 +6.7362e-001 +1.7622e+000 +1.8051e+000 +1.4350e+000 -3.4207e-001 -2.3090e-001 -2.6149e+000 -1.1063e+000 +5.1449e-001
31 0 +8.062177251e+002 +1.806217725e+003 +1.806217725e+003 -4.2262e-001 +4.8718e+000 -1.2448e+000 +3.3450e+000 +3.0360e+000 -3.5815e+000 -5.0014e-001 +5.3210e-001 -4.8631e+000 +8.6415e-001 -2.8687e+000 +1.3941e+000 -2.4237e+000 +1.9600e+000 -4.9610e+000 +1.7283e+000 +3.2944e+000 -4.0192e+000 -3.7217e+000 -2.1071e+000
34 0 +7.164299986e+002 +1.716429999e+003 +1.716429999e+003 -4.5862e+000 +3.0657e+000 +2.9443e+000 +4.3710e+000 -1.5967e-003 -4.6657e+000 +1.9822e+000 +2.4552e+000 -2.7003e+000 -4.7826e+000 +2.1056e-001 -6.9012e-002 -4.3391e+000 -3.5456e-002 +2.6317e-001 +2.0711e+000 -6.4878e-001 +1.3059e+000 -2.2969e+000 -1.5495e+000
47 0 +5.927594616e+002 +1.592759462e+003 +1.592759462e+003 -3.5502e+000 -2.1060e-002 -1.2849e+000 +3.9766e+000 +4.9679e+000 -9.7151e-002 -1.8387e+000 -3.2590e+000 -6.7504e-001 -1.0254e+000 -2.6598e+000 +6.1885e-001 -1.9171e+000 -8.4694e-001 +2.6082e+000 +4.4669e+000 +4.8688e+000 +1.3215e+000 -1.6597e+000 -3.7054e+000
231 0 +4.862321468e+002 +1.486232147e+003 +1.486232147e+003 -4.1934e-001 +4.7864e+000 -7.3359e-001 +2.0045e+000 +1.6642e+000 -2.3366e+000 -4.6680e-001 +1.0500e+000 -4.2306e+000 +1.2893e+000 -2.7469e+000 +1.8853e+000 -3.7648e+000 +1.7299e+000 -3.1945e+000 +2.6661e+000 +4.2495e+000 -3.9900e+000 -2.5900e+000 -2.5758e-001
245 0 +4.518573960e+002 +1.451857396e+003 +1.451857396e+003 -1.5106e+000 +1.6673e+000 +1.2937e+000 +2.5990e+000 +2.8926e+000 -3.5779e-001 +2.1678e+000 +2.4170e+000 -2.8766e+000 +1.6518e+000 -2.7056e+000 -2.4538e+000 -4.3821e+000 -2.7345e+000 +2.5898e+000 +2.4235e+000 +2.8736e+000 -8.9834e-001 +2.7240e-001 -1.3068e+000
