% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.922841780e+000 -9.762715822e+001 -9.762715822e+001 +8.0362e-001 +5.3841e-001 +1.4793e+000
25 0 +3.601565899e+000 -9.894843410e+001 -9.894843410e+001 -3.5423e-001 +1.1986e+000 +1.7726e+000
27 0 +2.140060538e+000 -1.004099395e+002 -1.004099395e+002 +2.1366e+000 -2.0002e-001 +1.1435e+000
48 0 +1.644395833e+000 -1.009056042e+002 -1.009056042e+002 +2.6779e-001 -1.5723e-002 +5.5126e-001
68 0 +3.717466319e-001 -1.021782534e+002 -1.021782534e+002 -3.1665e-001 +1.0393e+000 +1.2141e+000
298 0 +2.120155391e-001 -1.023379845e+002 -1.023379845e+002 -1.3807e+000 +1.5357e+000 +6.2279e-001
1329 0 +1.649541193e-001 -1.023850459e+002 -1.023850459e+002 -1.0199e-001 +8.9112e-001 +9.3952e-001
1604 0 +1.013989296e-001 -1.024486011e+002 -1.024486011e+002 -2.8393e-001 +9.6020e-001 +1.2249e+000
1676 0 +5.086466094e-002 -1.024991353e+002 -1.024991353e+002 -2.2894e-001 +9.1625e-001 +1.2360e+000
2216 0 +4.704697593e-002 -1.025029530e+002 -1.025029530e+002 -2.0473e-001 +9.0405e-001 +1.2420e+000
2741 0 +2.810894711e-002 -1.025218911e+002 -1.025218911e+002 -2.2646e-001 +9.1225e-001 +1.2372e+000
2936 0 +1.051812597e-002 -1.025394819e+002 -1.025394819e+002 -2.1162e-001 +9.0035e-001 +1.2420e+000
4208 0 +9.830315855e-003 -1.025401697e+002 -1.025401697e+002 -2.1096e-001 +9.0515e-001 +1.2420e+000
6044 0 +9.686604097e-003 -1.025403134e+002 -1.025403134e+002 -2.1096e-001 +9.0515e-001 +1.2422e+000
7549 0 +9.417092731e-003 -1.025405829e+002 -1.025405829e+002 -2.1252e-001 +9.0492e-001 +1.2418e+000
7888 0 +9.331072764e-003 -1.025406689e+002 -1.025406689e+002 -2.1506e-001 +9.0735e-001 +1.2412e+000
7944 0 +9.066856882e-003 -1.025409331e+002 -1.025409331e+002 -2.2615e-001 +9.2022e-001 +1.2389e+000
7947 0 +8.912114679e-003 -1.025410879e+002 -1.025410879e+002 -2.3745e-001 +9.3408e-001 +1.2366e+000
7982 0 +8.685454289e-003 -1.025413145e+002 -1.025413145e+002 -2.4430e-001 +9.4313e-001 +1.2351e+000
