% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.321310003e+002 -2.299589997e+002 -2.299589997e+002 +2.1815e+000 -3.7921e+000 -1.4769e+000 -2.6427e+000 -1.1936e+000 +4.3051e+000 +2.1897e+000 +2.1161e+000 +1.5106e+000 -4.1254e-001
134 0 +2.264016125e+002 -2.356883875e+002 -2.356883875e+002 +1.1686e+000 +8.2868e-001 -1.5706e+000 +3.2078e+000 -2.8811e-001 -1.2957e+000 +4.7693e-001 +2.1192e+000 +1.7733e+000 -1.4199e+000
155 0 +2.231301198e+002 -2.389598802e+002 -2.389598802e+002 +1.7081e+000 +3.2766e+000 +1.5258e+000 +3.2519e-001 -1.9992e-001 +8.7257e-001 +1.9875e+000 +7.6230e-001 +2.0679e+000 -3.9648e-001
161 0 +1.724469386e+002 -2.896430614e+002 -2.896430614e+002 +2.4078e+000 -1.2646e+000 +7.7616e-001 -4.9462e-001 -1.4984e+000 +1.7681e+000 +1.5192e+000 +1.9306e+000 +1.5459e+000 -1.1325e+000
213 0 +1.698150000e+002 -2.922750000e+002 -2.922750000e+002 +2.1206e+000 +2.0152e+000 +1.4773e+000 +2.9953e+000 +2.1385e+000 +1.1792e+000 -7.3070e-001 +1.7557e+000 +8.4528e-001 +2.7068e-001
271 0 +1.611168759e+002 -3.009731241e+002 -3.009731241e+002 +1.5164e+000 -3.0834e-001 +9.3332e-001 -1.6648e+000 -2.3948e-001 +1.5813e+000 +1.1354e+000 +1.8213e+000 +7.5455e-001 +1.3015e+000
275 0 +1.479547110e+002 -3.141352890e+002 -3.141352890e+002 +1.9346e+000 +2.3381e+000 +1.6114e+000 -8.5928e-001 -8.2883e-002 +8.5536e-001 +2.0753e+000 +1.1227e+000 +1.6733e+000 -6.7818e-002
338 0 +1.422408912e+002 -3.198491088e+002 -3.198491088e+002 +2.5729e+000 +9.0715e-001 +2.1981e+000 -4.2226e-001 -2.9633e-001 +1.0845e+000 +3.6097e-001 +2.6957e+000 +9.8230e-001 -3.1697e-001
355 0 +9.340268801e+001 -3.686873120e+002 -3.686873120e+002 +2.1816e+000 +2.1282e+000 +1.8263e+000 -6.0996e-001 -2.8846e-001 +6.6021e-001 +2.0844e+000 +1.4962e+000 +1.8007e+000 +3.0399e-002
396 0 +7.769701127e+001 -3.843929887e+002 -3.843929887e+002 +6.5994e-001 +1.3263e+000 +2.0545e+000 +5.2100e-001 +5.3137e-001 +3.8979e+000 +2.5325e+000 +2.1352e+000 +1.0962e+000 +1.1576e-001
