% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.156782574e+006 +3.156727634e+006 +3.156727634e+006 +2.9574e+000 +4.7198e+000 -1.7407e+000 -1.0452e+000 +8.0329e-001
2 0 +7.397440569e+005 +7.396891169e+005 +7.396891169e+005 +7.7776e-001 +4.0615e+000 +1.3972e+000 -4.7411e+000 +4.1854e+000
22 0 +2.567832280e+004 +2.562338280e+004 +2.562338280e+004 -6.5563e-001 +2.7512e+000 -7.8472e-001 +2.1132e+000 +1.9875e+000
98 0 +1.361560532e+004 +1.356066532e+004 +1.356066532e+004 -5.8428e-001 +2.0710e+000 +8.8426e-001 +1.4927e+000 +4.0074e+000
240 0 +9.818086508e+003 +9.763146508e+003 +9.763146508e+003 -3.7586e+000 +4.6133e-001 -4.7586e-003 +4.8550e+000 -6.2501e-001
296 0 +7.192713664e+003 +7.137773664e+003 +7.137773664e+003 -2.2575e+000 -7.4224e-001 -1.2980e-001 +3.8823e+000 +2.8068e+000
333 0 +2.743049318e+003 +2.688109318e+003 +2.688109318e+003 -3.3442e+000 -4.9668e-001 -8.2234e-001 +4.4315e+000 -2.0393e-001
338 0 +2.374117393e+003 +2.319177393e+003 +2.319177393e+003 -1.8511e+000 -4.3799e-001 -1.5088e+000 +3.3096e+000 +1.6580e+000
351 0 +2.048830332e+003 +1.993890332e+003 +1.993890332e+003 -2.9646e+000 -4.8028e-001 -7.7802e-001 +4.1593e+000 +4.9540e-001
426 0 +1.906143626e+002 +1.356743626e+002 +1.356743626e+002 -1.8476e+000 -1.8066e+000 -1.3377e+000 +3.4434e+000 +2.9299e+000
666 0 +1.485840011e+001 -4.008159989e+001 -4.008159989e+001 -1.6235e+000 -1.5330e+000 -1.6747e+000 +3.2877e+000 +2.7381e+000
696 0 +1.614393818e+000 -5.332560618e+001 -5.332560618e+001 -1.7706e+000 -1.4738e+000 -1.2440e+000 +3.3635e+000 +2.8717e+000
