% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.053956972e+005 +1.048491972e+005 +1.048491972e+005 -3.2773e+000 -4.7993e+000 -2.2265e+000
2 0 +1.039613617e+004 +9.849636170e+003 +9.849636170e+003 -3.3102e+000 -3.6154e+000 +3.1458e+000
4 0 +1.527953945e+003 +9.814539446e+002 +9.814539446e+002 +3.4352e+000 -6.3052e-002 +2.7363e+000
11 0 +5.512841134e+000 -5.409871589e+002 -5.409871589e+002 -1.5678e+000 +1.4300e+000 +1.6211e+000
32 0 +3.771870019e+000 -5.427281300e+002 -5.427281300e+002 -2.4267e+000 -5.7630e-001 +2.2600e+000
53 0 +3.492706498e+000 -5.430072935e+002 -5.430072935e+002 +1.7641e-001 +1.1671e+000 +1.9446e+000
72 0 +3.221982274e+000 -5.432780177e+002 -5.432780177e+002 -2.2886e+000 +2.0482e+000 +8.1441e-001
92 0 +2.694987960e+000 -5.438050120e+002 -5.438050120e+002 -2.2253e+000 +7.3499e-002 +2.3747e+000
135 0 +2.529709753e+000 -5.439702902e+002 -5.439702902e+002 -1.1967e+000 +1.0757e+000 +2.3571e+000
165 0 +2.278802440e+000 -5.442211976e+002 -5.442211976e+002 -1.2303e+000 +1.6548e+000 +2.2115e+000
213 0 +2.003703740e+000 -5.444962963e+002 -5.444962963e+002 -2.2167e+000 +5.0278e-003 +1.5699e+000
221 0 +1.780374223e+000 -5.447196258e+002 -5.447196258e+002 -1.9569e+000 +1.8893e-001 +1.4847e+000
352 0 +1.660015249e+000 -5.448399848e+002 -5.448399848e+002 -2.1221e+000 +9.2844e-002 +1.7849e+000
481 0 +1.506162908e+000 -5.449938371e+002 -5.449938371e+002 -2.1226e+000 +8.0664e-002 +1.7226e+000
491 0 +9.690860041e-001 -5.455309140e+002 -5.455309140e+002 -2.1864e+000 +2.2339e-002 +1.4942e+000
744 0 +8.388615748e-001 -5.456611384e+002 -5.456611384e+002 -2.1102e+000 +7.7268e-002 +1.4514e+000
919 0 +7.949264936e-001 -5.457050735e+002 -5.457050735e+002 -2.0909e+000 +7.8237e-002 +1.4649e+000
1147 0 +7.933139368e-001 -5.457066861e+002 -5.457066861e+002 -2.0922e+000 +7.1855e-002 +1.4714e+000
2991 0 +7.054588221e-001 -5.457945412e+002 -5.457945412e+002 -2.0007e+000 +1.1092e-001 +2.5760e+000
3616 0 +4.965770710e-001 -5.460034229e+002 -5.460034229e+002 -2.0304e+000 +9.2113e-002 +2.6156e+000
3622 0 +4.235650489e-001 -5.460764350e+002 -5.460764350e+002 -2.1049e+000 +7.0592e-002 +2.6265e+000
4086 0 +2.144877311e-001 -5.462855123e+002 -5.462855123e+002 -2.1837e+000 +2.0412e+000 +2.1284e+000
4128 0 +6.241752350e-002 -5.464375825e+002 -5.464375825e+002 -2.1026e+000 +2.0710e+000 +2.1122e+000
4270 0 +2.551248794e-002 -5.464744875e+002 -5.464744875e+002 -2.1189e+000 +2.1117e+000 +2.1130e+000
4684 0 +1.054934537e-002 -5.464894507e+002 -5.464894507e+002 -2.1078e+000 +2.1168e+000 +2.1052e+000
4900 0 +3.944361967e-003 -5.464960556e+002 -5.464960556e+002 -2.1189e+000 +2.1031e+000 +2.1036e+000
4947 0 +2.964871565e-003 -5.464970351e+002 -5.464970351e+002 -2.0958e+000 +2.1125e+000 +2.1034e+000
4985 0 +2.269541710e-008 -5.465000000e+002 -5.465000000e+002 -2.1048e+000 +2.1048e+000 +2.1048e+000
5017 0 +1.663511284e-008 -5.465000000e+002 -5.465000000e+002 -2.1048e+000 +2.1048e+000 +2.1048e+000
5062 0 +9.038785720e-009 -5.465000000e+002 -5.465000000e+002 -2.1048e+000 +2.1048e+000 +2.1048e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+003) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.519955991e+004 +9.619955991e+004 +9.619955991e+004 -3.9477e+000 -2.6673e+000 +2.9175e+000
3 0 +5.894904220e+003 +6.894904220e+003 +6.894904220e+003 +6.3727e-001 +2.3542e-001 -3.9104e+000
4 0 +1.252048090e+003 +2.252048090e+003 +2.252048090e+003 +1.4530e+000 -5.8996e-001 -2.4546e+000
6 0 +1.416751710e+002 +1.141675171e+003 +1.141675171e+003 -2.9974e+000 +1.3685e+000 -7.3351e-001
7 0 +9.651377502e+001 +1.096513775e+003 +1.096513775e+003 -1.8736e+000 +2.5259e+000 -2.2513e+000
11 0 +3.171953318e+000 +1.003171953e+003 +1.003171953e+003 -9.9766e-001 +4.6235e-001 -1.9056e+000
12 0 +2.556480164e+000 +1.002556480e+003 +1.002556480e+003 +1.5761e+000 +5.2713e-001 -2.5275e+000
92 0 +2.493633072e+000 +1.002493633e+003 +1.002493633e+003 +1.4974e+000 +2.8473e+000 -1.0641e+000
216 0 +2.409384002e+000 +1.002409384e+003 +1.002409384e+003 -1.1279e+000 +1.3597e+000 -2.3340e+000
223 0 +1.442971852e+000 +1.001442972e+003 +1.001442972e+003 -9.9547e-001 +2.2972e+000 -2.1029e+000
313 0 +8.004200771e-001 +1.000800420e+003 +1.000800420e+003 -9.9547e-001 +2.3749e+000 -2.0176e+000
943 0 +5.513368114e-001 +1.000551337e+003 +1.000551337e+003 -1.9734e+000 +2.1877e+000 -2.0547e+000
1226 0 +1.657511719e-001 +1.000165751e+003 +1.000165751e+003 -2.0823e+000 +2.1495e+000 -2.0722e+000
1341 0 +4.467066397e-002 +1.000044671e+003 +1.000044671e+003 -2.1403e+000 +2.0915e+000 -2.0966e+000
1457 0 +1.551489289e-002 +1.000015515e+003 +1.000015515e+003 -2.1098e+000 +2.1009e+000 -2.1152e+000
1845 0 +5.317267053e-003 +1.000005317e+003 +1.000005317e+003 -2.1048e+000 +2.1078e+000 -2.0987e+000
1964 0 +4.774739314e-003 +1.000004775e+003 +1.000004775e+003 -2.0894e+000 +2.1050e+000 -2.1043e+000
1976 0 +2.701475203e-004 +1.000000270e+003 +1.000000270e+003 -2.1053e+000 +2.1065e+000 -2.1052e+000
2029 0 +2.477210602e-004 +1.000000248e+003 +1.000000248e+003 -2.1038e+000 +2.1041e+000 -2.1040e+000
2039 0 +6.381482535e-006 +1.000000006e+003 +1.000000006e+003 -2.1046e+000 +2.1046e+000 -2.1048e+000
2048 0 +2.835679425e-008 +1.000000000e+003 +1.000000000e+003 -2.1048e+000 +2.1049e+000 -2.1048e+000
2091 0 +2.179262992e-009 +1.000000000e+003 +1.000000000e+003 -2.1048e+000 +2.1048e+000 -2.1048e+000
