% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.684812505e+002 +1.515412505e+002 +1.515412505e+002 +1.9508e+000 -4.7908e+000 +2.9659e+000
2 0 +1.637245342e+002 +1.467845342e+002 +1.467845342e+002 +2.6342e+000 +3.9676e+000 +4.0525e+000
3 0 +6.512688231e+001 +4.818688231e+001 +4.818688231e+001 +2.9688e+000 -6.9237e-002 +2.7241e+000
6 0 +1.047768798e+001 -6.462312017e+000 -6.462312017e+000 +4.9386e+000 +4.7996e+000 -3.2411e+000
41 0 +6.291402288e+000 -1.064859771e+001 -1.064859771e+001 +3.6976e+000 +2.0763e+000 -1.1380e+000
44 0 +5.384830046e+000 -1.155516995e+001 -1.155516995e+001 +2.5397e+000 +2.0465e+000 -4.5869e-001
96 0 +3.360739631e+000 -1.357926037e+001 -1.357926037e+001 +3.0652e+000 +2.1184e+000 -1.0725e+000
124 0 +3.098625904e+000 -1.384137410e+001 -1.384137410e+001 +3.5126e+000 +2.5576e+000 -1.3262e+000
132 0 +7.879792709e-001 -1.615202073e+001 -1.615202073e+001 +3.4646e+000 +2.4511e+000 -1.3736e+000
189 0 +3.701603846e-001 -1.656983962e+001 -1.656983962e+001 +3.6292e+000 +2.5987e+000 -1.5119e+000
215 0 +3.142373157e-001 -1.662576268e+001 -1.662576268e+001 +3.5344e+000 +2.4517e+000 -1.4305e+000
228 0 +1.581042162e-001 -1.678189578e+001 -1.678189578e+001 +3.6495e+000 +2.5027e+000 -1.5251e+000
258 0 +1.180384095e-001 -1.682196159e+001 -1.682196159e+001 +3.5949e+000 +2.4702e+000 -1.4712e+000
309 0 +8.129247567e-002 -1.685870752e+001 -1.685870752e+001 +3.6490e+000 +2.5461e+000 -1.5207e+000
323 0 +4.085067421e-002 -1.689914933e+001 -1.689914933e+001 +3.6315e+000 +2.5254e+000 -1.5075e+000
346 0 +2.021379683e-002 -1.691978620e+001 -1.691978620e+001 +3.6618e+000 +2.5594e+000 -1.5355e+000
394 0 +1.910200715e-002 -1.692089799e+001 -1.692089799e+001 +3.6627e+000 +2.5594e+000 -1.5359e+000
453 0 +1.099980220e-002 -1.692900020e+001 -1.692900020e+001 +3.6569e+000 +2.5522e+000 -1.5307e+000
472 0 +6.632939142e-003 -1.693336706e+001 -1.693336706e+001 +3.6550e+000 +2.5492e+000 -1.5289e+000
495 0 +4.972975720e-003 -1.693502702e+001 -1.693502702e+001 +3.6554e+000 +2.5486e+000 -1.5291e+000
503 0 +2.589567242e-003 -1.693741043e+001 -1.693741043e+001 +3.6562e+000 +2.5496e+000 -1.5299e+000
673 0 +2.359757930e-003 -1.693764024e+001 -1.693764024e+001 +3.6565e+000 +2.5502e+000 -1.5302e+000
706 0 +2.131958361e-003 -1.693786804e+001 -1.693786804e+001 +3.6553e+000 +2.5488e+000 -1.5290e+000
711 0 +1.905398909e-003 -1.693809460e+001 -1.693809460e+001 +3.6562e+000 +2.5501e+000 -1.5299e+000
790 0 +1.118068836e-003 -1.693888193e+001 -1.693888193e+001 +3.6555e+000 +2.5492e+000 -1.5292e+000
820 0 +9.966412687e-004 -1.693900336e+001 -1.693900336e+001 +3.6557e+000 +2.5492e+000 -1.5293e+000
821 0 +2.882939836e-004 -1.693971171e+001 -1.693971171e+001 +3.6559e+000 +2.5494e+000 -1.5295e+000
860 0 +2.667985723e-004 -1.693973320e+001 -1.693973320e+001 +3.6559e+000 +2.5494e+000 -1.5295e+000
892 0 +1.840714636e-004 -1.693981593e+001 -1.693981593e+001 +3.6559e+000 +2.5495e+000 -1.5295e+000
972 0 +1.551112262e-004 -1.693984489e+001 -1.693984489e+001 +3.6560e+000 +2.5495e+000 -1.5296e+000
1030 0 +1.130940138e-004 -1.693988691e+001 -1.693988691e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1052 0 +1.052133025e-004 -1.693989479e+001 -1.693989479e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1149 0 +9.153650551e-005 -1.693990846e+001 -1.693990846e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1155 0 +3.417297180e-005 -1.693996583e+001 -1.693996583e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1163 0 +3.157294837e-005 -1.693996843e+001 -1.693996843e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1201 0 +2.927639407e-005 -1.693997072e+001 -1.693997072e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1229 0 +2.308391026e-005 -1.693997692e+001 -1.693997692e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1296 0 +2.188683978e-005 -1.693997811e+001 -1.693997811e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1308 0 +1.517702636e-005 -1.693998482e+001 -1.693998482e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1334 0 +1.216178134e-005 -1.693998784e+001 -1.693998784e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1368 0 +9.796065086e-006 -1.693999020e+001 -1.693999020e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1381 0 +7.720964675e-006 -1.693999228e+001 -1.693999228e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1383 0 +6.829853930e-006 -1.693999317e+001 -1.693999317e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1400 0 +2.585721170e-006 -1.693999741e+001 -1.693999741e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1456 0 +1.831761406e-006 -1.693999817e+001 -1.693999817e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1470 0 +1.420575515e-006 -1.693999858e+001 -1.693999858e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1490 0 +1.082380319e-006 -1.693999892e+001 -1.693999892e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1512 0 +8.919376526e-007 -1.693999911e+001 -1.693999911e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1524 0 +7.446330770e-007 -1.693999926e+001 -1.693999926e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1525 0 +3.456060149e-007 -1.693999965e+001 -1.693999965e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1591 0 +2.925006370e-007 -1.693999971e+001 -1.693999971e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1592 0 +2.515177684e-007 -1.693999975e+001 -1.693999975e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1609 0 +2.205023790e-007 -1.693999978e+001 -1.693999978e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1613 0 +1.869349404e-007 -1.693999981e+001 -1.693999981e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1653 0 +1.771940674e-007 -1.693999982e+001 -1.693999982e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1675 0 +1.488333119e-007 -1.693999985e+001 -1.693999985e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1685 0 +1.423452254e-007 -1.693999986e+001 -1.693999986e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1705 0 +1.207777949e-007 -1.693999988e+001 -1.693999988e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1710 0 +6.225375770e-008 -1.693999994e+001 -1.693999994e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1747 0 +3.950513161e-008 -1.693999996e+001 -1.693999996e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1770 0 +3.694195172e-008 -1.693999996e+001 -1.693999996e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1819 0 +3.494608336e-008 -1.693999997e+001 -1.693999997e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1826 0 +2.528469878e-008 -1.693999997e+001 -1.693999997e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1863 0 +1.231419589e-008 -1.693999999e+001 -1.693999999e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1875 0 +1.070166533e-008 -1.693999999e+001 -1.693999999e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
1961 0 +6.385839413e-009 -1.693999999e+001 -1.693999999e+001 +3.6560e+000 +2.5496e+000 -1.5296e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
