% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.081766207e+001 -4.112723379e+002 -4.112723379e+002 +2.2944e+000 +1.3704e+000
2 0 +1.477942661e+000 -4.606120573e+002 -4.606120573e+002 -2.3569e+000 +2.2730e+000
83 0 +1.166061463e+000 -4.609239385e+002 -4.609239385e+002 -2.3535e+000 +2.2757e+000
90 0 +7.144356285e-001 -4.613755644e+002 -4.613755644e+002 -2.3955e+000 +2.2911e+000
98 0 +1.372231178e-001 -4.619527769e+002 -4.619527769e+002 -2.3432e+000 +2.2910e+000
122 0 +2.864755446e-002 -4.620613524e+002 -4.620613524e+002 -2.3512e+000 +2.3021e+000
172 0 +7.648035215e-004 -4.620892352e+002 -4.620892352e+002 -2.3394e+000 +2.3005e+000
212 0 +6.118590871e-004 -4.620893881e+002 -4.620893881e+002 -2.3398e+000 +2.3005e+000
214 0 +3.754435113e-006 -4.620899962e+002 -4.620899962e+002 -2.3407e+000 +2.3000e+000
219 0 +7.585937283e-007 -4.620899992e+002 -4.620899992e+002 -2.3408e+000 +2.3000e+000
267 0 +5.476431397e-007 -4.620899995e+002 -4.620899995e+002 -2.3408e+000 +2.3000e+000
269 0 +2.018498435e-008 -4.620900000e+002 -4.620900000e+002 -2.3408e+000 +2.3000e+000
285 0 +3.994728104e-009 -4.620900000e+002 -4.620900000e+002 -2.3408e+000 +2.3000e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.085960638e+002 +2.862560638e+002 +2.862560638e+002 -3.5956e+000 +1.8408e+000
2 0 +1.288890218e+002 +2.065490218e+002 +2.065490218e+002 -2.0759e+000 -3.6033e+000
6 0 +4.165886782e+001 +1.193188678e+002 +1.193188678e+002 +5.0000e+000 -1.3541e+000
7 0 +1.536789083e+001 +9.302789083e+001 +9.302789083e+001 +1.2821e+000 -1.8194e+000
22 0 +2.002947386e+000 +7.966294739e+001 +7.966294739e+001 +1.3972e+000 -4.9772e-001
83 0 +1.735820530e+000 +7.939582053e+001 +7.939582053e+001 +2.3689e+000 -5.2386e-001
111 0 +1.109719822e+000 +7.876971982e+001 +7.876971982e+001 +3.3854e+000 -8.6017e-001
114 0 +1.909439975e-001 +7.785094400e+001 +7.785094400e+001 +2.4299e+000 -8.5390e-001
199 0 +3.022440802e-002 +7.769022441e+001 +7.769022441e+001 +2.3882e+000 -8.5853e-001
212 0 +2.540943576e-003 +7.766254094e+001 +7.766254094e+001 +2.3997e+000 -8.5496e-001
226 0 +6.715020521e-004 +7.766067150e+001 +7.766067150e+001 +2.3994e+000 -8.5551e-001
236 0 +4.540017284e-004 +7.766045400e+001 +7.766045400e+001 +2.3975e+000 -8.5560e-001
240 0 +9.867896088e-005 +7.766009868e+001 +7.766009868e+001 +2.3981e+000 -8.5623e-001
248 0 +8.080508525e-005 +7.766008081e+001 +7.766008081e+001 +2.3985e+000 -8.5581e-001
268 0 +9.707185384e-006 +7.766000971e+001 +7.766000971e+001 +2.3983e+000 -8.5593e-001
277 0 +1.231947579e-006 +7.766000123e+001 +7.766000123e+001 +2.3984e+000 -8.5603e-001
287 0 +9.010037729e-007 +7.766000090e+001 +7.766000090e+001 +2.3983e+000 -8.5601e-001
294 0 +3.383696878e-007 +7.766000034e+001 +7.766000034e+001 +2.3984e+000 -8.5599e-001
297 0 +2.386023681e-007 +7.766000024e+001 +7.766000024e+001 +2.3984e+000 -8.5599e-001
303 0 +1.135873617e-010 +7.766000000e+001 +7.766000000e+001 +2.3984e+000 -8.5600e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.044190825e+002 +2.200990825e+002 +2.200990825e+002 -1.3546e-001 -4.1827e+000
2 0 +8.125813982e+001 +1.969381398e+002 +1.969381398e+002 +3.4947e+000 +3.0710e-001
6 0 +2.908251044e+001 +1.447625104e+002 +1.447625104e+002 -5.0000e+000 -1.5881e+000
15 0 +1.733605670e+001 +1.330160567e+002 +1.330160567e+002 -2.9119e+000 -1.0152e+000
17 0 +1.212276488e+001 +1.278027649e+002 +1.278027649e+002 -2.3775e+000 -9.2445e-001
31 0 +1.146319319e+001 +1.271431932e+002 +1.271431932e+002 -2.3601e+000 -5.5243e-001
40 0 +9.575745531e+000 +1.252557455e+002 +1.252557455e+002 -4.1025e+000 -5.5047e-001
48 0 +7.727654034e+000 +1.234076540e+002 +1.234076540e+002 -4.1025e+000 -9.3627e-001
54 0 +6.325133605e+000 +1.220051336e+002 +1.220051336e+002 -4.0929e+000 -5.7961e-001
85 0 +4.776028811e+000 +1.204560288e+002 +1.204560288e+002 -4.0516e+000 -9.9207e-001
89 0 +2.744361965e+000 +1.184243620e+002 +1.184243620e+002 -3.1335e+000 -1.0071e+000
119 0 +1.862488449e+000 +1.175424884e+002 +1.175424884e+002 -2.2045e+000 -5.8754e-001
148 0 +1.291911745e+000 +1.169719117e+002 +1.169719117e+002 -2.1752e+000 -6.4390e-001
257 0 +1.147962410e+000 +1.168279624e+002 +1.168279624e+002 -2.1539e+000 -6.2767e-001
293 0 +1.096730381e+000 +1.167767304e+002 +1.167767304e+002 -2.1564e+000 -6.2323e-001
294 0 +1.027416834e+000 +1.167074168e+002 +1.167074168e+002 -2.1660e+000 -6.2078e-001
317 0 +1.015697871e+000 +1.166956979e+002 +1.166956979e+002 -2.1719e+000 -6.1731e-001
346 0 +9.976421156e-001 +1.166776421e+002 +1.166776421e+002 -2.1819e+000 -6.2242e-001
629 0 +4.606432052e-001 +1.161406432e+002 +1.161406432e+002 -2.1513e+000 -9.6983e-001
753 0 +3.562452893e-001 +1.160362453e+002 +1.160362453e+002 -2.1556e+000 -9.9458e-001
765 0 +1.237033416e-001 +1.158037033e+002 +1.158037033e+002 -2.1619e+000 -9.7640e-001
787 0 +2.112491901e-003 +1.156821125e+002 +1.156821125e+002 -2.1751e+000 -9.8350e-001
805 0 +1.668802740e-003 +1.156816688e+002 +1.156816688e+002 -2.1759e+000 -9.8274e-001
820 0 +6.223588870e-004 +1.156806224e+002 +1.156806224e+002 -2.1776e+000 -9.8267e-001
829 0 +2.626837737e-004 +1.156802627e+002 +1.156802627e+002 -2.1786e+000 -9.8284e-001
838 0 +9.750899520e-005 +1.156800975e+002 +1.156800975e+002 -2.1791e+000 -9.8325e-001
848 0 +1.129641591e-005 +1.156800113e+002 +1.156800113e+002 -2.1785e+000 -9.8326e-001
863 0 +1.960868971e-006 +1.156800020e+002 +1.156800020e+002 -2.1784e+000 -9.8317e-001
868 0 +6.776835164e-007 +1.156800007e+002 +1.156800007e+002 -2.1784e+000 -9.8322e-001
891 0 +1.361823649e-007 +1.156800001e+002 +1.156800001e+002 -2.1784e+000 -9.8321e-001
901 0 +7.018967096e-008 +1.156800001e+002 +1.156800001e+002 -2.1784e+000 -9.8320e-001
913 0 +5.047931495e-008 +1.156800001e+002 +1.156800001e+002 -2.1784e+000 -9.8320e-001
933 0 +4.022808753e-010 +1.156800000e+002 +1.156800000e+002 -2.1784e+000 -9.8320e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.199867640e+001 +5.828867640e+001 +5.828867640e+001 -3.1602e+000 -3.5326e+000
3 0 +4.355900973e+001 +3.984900973e+001 +3.984900973e+001 -3.3530e+000 -2.2426e+000
5 0 +3.582649938e+001 +3.211649938e+001 +3.211649938e+001 -3.5491e-001 -1.6549e+000
6 0 +1.188945056e+001 +8.179450562e+000 +8.179450562e+000 +5.0000e+000 -2.6192e+000
32 0 +7.860966541e+000 +4.150966541e+000 +4.150966541e+000 +2.1957e+000 -2.6454e+000
42 0 +6.696307830e+000 +2.986307830e+000 +2.986307830e+000 +3.1820e+000 -1.6027e+000
69 0 +1.684318751e+000 -2.025681249e+000 -2.025681249e+000 +3.0930e+000 -1.9627e+000
166 0 +1.232603322e+000 -2.477396678e+000 -2.477396678e+000 +3.1569e+000 -2.6072e+000
