% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.224794589e+002 +3.250894589e+002 +3.250894589e+002 -2.3506e+000 -4.1972e+000 -7.5705e-001 +4.6708e+000 +1.0291e+000 -2.5842e+000 +1.1159e+000 -4.3337e+000 +1.1251e+000 +4.1721e+000
10 0 +1.291511208e+002 +2.317611208e+002 +2.317611208e+002 -1.8983e+000 -1.4322e+000 -3.5943e+000 +1.2167e+000 -1.2974e+000 +3.4770e+000 +1.0655e+000 -2.8918e+000 +3.3626e+000 +1.9654e-002
167 0 +1.238893798e+002 +2.264993798e+002 +2.264993798e+002 -7.9263e-001 -1.3139e+000 -9.3511e-001 +1.4168e+000 -1.3119e+000 +6.4844e-001 +3.1234e+000 -1.4865e+000 +1.3720e+000 +1.1668e+000
229 0 +9.769619884e+001 +2.003061988e+002 +2.003061988e+002 -2.2287e+000 -2.2702e+000 -1.2719e+000 +1.1521e+000 -4.7872e-001 +1.3490e+000 +2.4146e+000 +2.0071e-001 +1.4443e+000 +5.7896e-001
399 0 +8.954993610e+001 +1.921599361e+002 +1.921599361e+002 -1.7664e+000 -1.8061e+000 -1.5318e+000 -5.0760e-002 -2.0549e+000 +3.4168e+000 +1.2239e+000 -1.6171e+000 +1.6121e+000 +5.0882e-001
428 0 +7.695932300e+001 +1.795693230e+002 +1.795693230e+002 -2.2898e+000 -2.7514e+000 -4.8199e-001 +2.0876e+000 -5.4920e-001 +2.2087e+000 +1.6891e+000 +1.4030e-001 +1.4103e+000 +5.1530e-001
431 0 +6.730286704e+001 +1.699128670e+002 +1.699128670e+002 -2.4878e+000 -1.6022e+000 -5.7116e-001 +1.6583e+000 -3.5983e-001 +1.3599e+000 +2.4956e+000 +3.6322e-002 +1.5528e+000 +5.3646e-001
454 0 +5.877121936e+001 +1.613812194e+002 +1.613812194e+002 -1.0301e+000 -2.1787e+000 -1.5456e+000 +2.1856e+000 +5.9062e-002 +1.6469e+000 +1.6427e+000 -7.2111e-001 +1.4097e+000 -5.6145e-001
4468 0 +5.443634521e+001 +1.570463452e+002 +1.570463452e+002 -2.2711e+000 -2.6890e+000 -6.5032e-001 +1.8174e+000 -5.4920e-001 +2.1373e+000 +1.4620e+000 -6.2854e-002 +1.4103e+000 +5.9390e-001
4619 0 +4.898278089e+001 +1.515927809e+002 +1.515927809e+002 -2.0941e+000 -1.9896e+000 -8.4861e-001 +1.0137e+000 -1.5549e+000 +1.2657e+000 +1.4219e+000 -1.0003e+000 +2.0937e+000 +7.3228e-001
5219 0 +4.815292392e+001 +1.507629239e+002 +1.507629239e+002 -2.0941e+000 -1.9896e+000 -8.4861e-001 +1.0137e+000 -1.5549e+000 +1.2657e+000 +1.4219e+000 -1.0003e+000 +2.0796e+000 +7.3228e-001
6601 0 +4.731356399e+001 +1.499235640e+002 +1.499235640e+002 -2.0151e+000 -2.0237e+000 -1.0335e+000 +1.2268e+000 -1.3544e+000 +1.2012e+000 +8.1828e-001 -1.8713e+000 +1.7937e+000 +6.4754e-001
7281 0 +4.639575879e+001 +1.490057588e+002 +1.490057588e+002 -2.0193e+000 -2.0213e+000 -1.0308e+000 +1.2219e+000 -1.3512e+000 +1.2031e+000 +8.1817e-001 -1.8685e+000 +1.7980e+000 +6.5112e-001
8266 0 +3.786741021e+001 +1.404774102e+002 +1.404774102e+002 -1.3734e+000 -1.2861e+000 -1.0637e+000 +1.2817e+000 -6.2645e-001 +1.6674e+000 +3.3236e+000 -1.0764e+000 +1.0176e+000 +4.3708e-001
10033 0 +3.685796433e+001 +1.394679643e+002 +1.394679643e+002 -1.5557e+000 -1.1147e+000 -1.3838e+000 +1.6292e+000 -4.0245e-001 +1.3659e+000 +9.9934e-001 -1.5764e+000 +1.9597e+000 -7.9174e-002
