% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.121354060e+002 +2.951954060e+002 +2.951954060e+002 -3.1051e+000 +6.9429e-001 -1.4514e+000
2 0 +1.588653260e+002 +1.419253260e+002 +1.419253260e+002 +3.4296e+000 +3.9918e-001 -4.9882e+000
3 0 +4.810867328e+001 +3.116867328e+001 +3.116867328e+001 +4.4088e+000 +7.6237e-001 -1.8576e+000
18 0 +4.281062153e+001 +2.587062153e+001 +2.587062153e+001 +3.3845e+000 +4.6420e+000 -3.7559e-004
33 0 +3.917999229e+001 +2.223999229e+001 +2.223999229e+001 +1.8655e+000 -5.5931e-001 -1.3662e+000
48 0 +3.399069229e+001 +1.705069229e+001 +1.705069229e+001 +3.4463e+000 +3.8356e+000 +1.2070e-003
57 0 +1.320838862e+001 -3.731611381e+000 -3.731611381e+000 +3.9572e+000 +2.4984e+000 -2.1424e+000
85 0 +1.186323896e+001 -5.076761041e+000 -5.076761041e+000 +3.5320e+000 +1.5755e+000 -1.4831e+000
98 0 +1.042630414e+001 -6.513695858e+000 -6.513695858e+000 +3.1252e+000 +2.7146e+000 -2.2904e+000
137 0 +7.692529392e+000 -9.247470608e+000 -9.247470608e+000 +3.8157e+000 +3.0288e+000 -1.5395e+000
144 0 +6.401112342e+000 -1.053888766e+001 -1.053888766e+001 +2.7650e+000 +1.9133e+000 -2.9343e-001
153 0 +5.783499808e+000 -1.115650019e+001 -1.115650019e+001 +3.6811e+000 +2.1070e+000 -1.1320e+000
167 0 +5.680107373e+000 -1.125989263e+001 -1.125989263e+001 +4.5850e+000 +3.4557e+000 -2.0098e+000
174 0 +5.464748391e+000 -1.147525161e+001 -1.147525161e+001 +3.8437e+000 +1.7552e+000 -1.5861e+000
189 0 +1.410310045e+000 -1.552968996e+001 -1.552968996e+001 +3.9024e+000 +2.7483e+000 -1.6578e+000
402 0 +1.197317789e+000 -1.574268221e+001 -1.574268221e+001 +3.8689e+000 +2.8134e+000 -1.7671e+000
424 0 +3.470229179e-001 -1.659297708e+001 -1.659297708e+001 +3.6103e+000 +2.4699e+000 -1.4718e+000
459 0 +2.844598932e-001 -1.665554011e+001 -1.665554011e+001 +3.7501e+000 +2.6234e+000 -1.6273e+000
579 0 +2.018347650e-001 -1.673816524e+001 -1.673816524e+001 +3.5534e+000 +2.3834e+000 -1.4330e+000
602 0 +1.631891611e-001 -1.677681084e+001 -1.677681084e+001 +3.6243e+000 +2.4992e+000 -1.4887e+000
662 0 +5.548951288e-002 -1.688451049e+001 -1.688451049e+001 +3.7043e+000 +2.6093e+000 -1.5760e+000
923 0 +1.243767737e-002 -1.692756232e+001 -1.692756232e+001 +3.6502e+000 +2.5423e+000 -1.5243e+000
1161 0 +1.198003433e-002 -1.692801997e+001 -1.692801997e+001 +3.6543e+000 +2.5469e+000 -1.5273e+000
1201 0 +1.065572409e-002 -1.692934428e+001 -1.692934428e+001 +3.6522e+000 +2.5467e+000 -1.5264e+000
1202 0 +8.939240391e-003 -1.693106076e+001 -1.693106076e+001 +3.6536e+000 +2.5450e+000 -1.5275e+000
1225 0 +4.290504598e-003 -1.693570950e+001 -1.693570950e+001 +3.6548e+000 +2.5479e+000 -1.5283e+000
1270 0 +3.754069231e-003 -1.693624593e+001 -1.693624593e+001 +3.6557e+000 +2.5493e+000 -1.5292e+000
