% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.204319162e+009 +2.204318541e+009 +2.204318541e+009 -2.0699e+000 +2.8242e+000 +2.1093e+000 -2.4638e+000 -2.0331e+000 +4.1253e+000 +3.9285e+000 -2.8486e+000 +4.6314e+000 -4.5773e+000 +2.6184e+000 +1.9764e+000 +3.4388e+000 -1.0989e+000 +1.1392e+000 +3.9588e+000 -4.3548e+000 -9.2176e-001 +3.5397e+000 -4.2300e+000
5 0 +1.629561439e+009 +1.629560818e+009 +1.629560818e+009 -9.4912e-001 +3.3868e+000 +2.1487e+000 +6.3739e-003 -1.8371e+000 +4.9863e-001 +4.3592e+000 +3.0141e+000 +2.9014e+000 -1.0183e+000 +1.4636e+000 -2.5786e+000 -4.8766e+000 +1.1644e+000 -3.3053e+000 +1.7051e+000 -4.2243e+000 -2.8587e+000 +2.3226e+000 -2.1865e+000
9 0 +1.207188111e+009 +1.207187489e+009 +1.207187489e+009 +2.8923e+000 -1.8221e+000 +3.2593e+000 +3.1300e+000 -9.2249e-001 -2.7673e+000 +2.0908e+000 +4.2479e+000 -2.8199e-003 -1.9886e+000 +4.2390e+000 +3.7132e+000 +2.8300e+000 +4.7587e+000 +1.0451e+000 -3.8803e+000 +2.8772e+000 +4.0336e+000 +3.0070e+000 +4.5901e+000
11 0 +5.041166262e+008 +5.041160051e+008 +5.041160051e+008 +3.9091e+000 +6.7764e-001 -3.6075e+000 -3.8711e+000 -1.9748e+000 +1.0550e+000 +1.7147e+000 +4.9775e+000 -9.2937e-002 -3.8765e+000 -1.5202e-001 -2.3410e+000 +1.6692e+000 -3.6527e+000 +1.3200e+000 +5.8407e-001 -3.8659e+000 +3.8334e+000 +3.7984e+000 +4.2251e-001
39 0 +3.861104598e+008 +3.861098387e+008 +3.861098387e+008 -1.6708e+000 +1.1801e+000 -4.5324e+000 -2.3684e+000 -3.5184e+000 +1.2724e+000 +3.0459e-001 -1.4743e+000 +3.6150e+000 +3.4111e+000 -3.2925e+000 +4.9337e+000 -2.4376e-001 -4.7951e-001 +1.8883e+000 -4.9873e+000 +6.4461e-001 -3.0914e+000 +1.1413e+000 -2.5063e+000
49 0 +1.244646181e+008 +1.244639970e+008 +1.244639970e+008 -2.8879e+000 +2.9134e+000 +1.7481e+000 -3.7313e+000 -3.1938e+000 +6.0861e-001 -1.6414e+000 +4.9317e+000 +2.5492e+000 +9.3099e-001 +3.6127e+000 +1.0504e+000 +1.1146e+000 +3.0665e+000 +2.6847e+000 -3.9222e+000 +1.4867e-001 -2.9940e-001 +4.6659e+000 +1.5883e+000
249 0 +1.012069181e+008 +1.012062970e+008 +1.012062970e+008 -2.0549e+000 +3.2942e+000 +4.0945e-002 -2.5964e+000 -2.1950e+000 +7.1962e-001 -1.4411e+000 +2.7617e+000 +2.3180e+000 +4.3619e-001 +3.5682e+000 +1.5103e+000 -7.6343e-002 +2.3135e+000 +2.7883e+000 -4.6481e+000 +1.4867e-001 +3.3419e-002 +4.7255e+000 +2.7007e+000
383 0 +7.429201297e+007 +7.429139186e+007 +7.429139186e+007 +1.3503e+000 +3.9814e+000 +8.8614e-001 -1.2564e+000 -1.7243e+000 -1.1437e+000 -3.5551e-001 +1.5032e+000 +1.7426e+000 +1.9774e+000 -1.8522e+000 +1.8951e+000 +1.5490e+000 +1.5997e+000 +2.4758e+000 -1.1328e+000 -1.6025e-001 +1.1446e+000 -3.9376e+000 -1.2928e+000
415 0 +6.416644757e+007 +6.416582646e+007 +6.416582646e+007 +8.4572e-001 +3.7443e+000 +5.3561e-001 +3.1489e-001 -1.7042e+000 -9.8635e-001 -4.1290e-001 +1.8306e+000 +2.1889e+000 +1.1378e+000 -2.3073e+000 +1.0072e+000 +1.7119e+000 +1.4900e+000 +2.2299e+000 -1.0762e+000 -4.2342e-001 +1.2842e+000 -2.5714e-001 -6.3596e-001
517 0 +4.955595384e+007 +4.955533273e+007 +4.955533273e+007 -7.0089e-001 +1.2196e-001 +4.9870e-001 -4.8439e+000 -8.2022e-001 -1.4896e+000 +3.0428e+000 +1.3505e+000 +5.7692e-001 +2.3383e+000 -7.1198e-001 +2.5827e+000 +3.4532e+000 +3.2620e-001 +1.7846e+000 -3.4011e+000 +3.7031e+000 +1.6873e+000 -5.9496e-001 -1.0694e+000
