% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.415233290e+008 +1.415227079e+008 +1.415227079e+008 +1.2803e+000 +4.2519e-001
3 0 +6.193012851e+006 +6.192391741e+006 +6.192391741e+006 +2.0014e+000 +2.2682e+000
12 0 +2.266339834e+005 +2.260128734e+005 +2.260128734e+005 +3.1633e+000 +3.4265e+000
18 0 +1.635881935e+004 +1.573770935e+004 +1.573770935e+004 -3.2716e+000 +4.1073e+000
35 0 +5.537763280e+003 +4.916653280e+003 +4.916653280e+003 +1.1612e+000 +3.8966e+000
98 0 +2.229398034e+003 +1.608288034e+003 +1.608288034e+003 -9.8754e-001 +3.9236e+000
104 0 +3.061488030e+002 -3.149611970e+002 -3.149611970e+002 -1.9111e+000 +3.9618e+000
121 0 +2.094554990e+002 -4.116545010e+002 -4.116545010e+002 +1.4767e+000 +3.9865e+000
125 0 +3.751682296e+001 -5.835931770e+002 -5.835931770e+002 +1.5439e+000 +4.0089e+000
153 0 +2.001700291e+001 -6.010929971e+002 -6.010929971e+002 -1.5496e-001 +3.9900e+000
184 0 +1.091868800e+001 -6.101913120e+002 -6.101913120e+002 -1.8195e+000 +3.9822e+000
190 0 +3.822000391e+000 -6.172879996e+002 -6.172879996e+002 -1.5260e+000 +3.9855e+000
296 0 +1.237952510e+000 -6.198720475e+002 -6.198720475e+002 -1.2226e+000 +3.9882e+000
322 0 +5.192937728e-001 -6.205907062e+002 -6.205907062e+002 -4.6893e-001 +3.9927e+000
323 0 +4.467198246e-001 -6.206632802e+002 -6.206632802e+002 -4.8447e-001 +3.9927e+000
337 0 +5.550935353e-002 -6.210544906e+002 -6.210544906e+002 -6.7119e-001 +3.9922e+000
360 0 +1.828040402e-003 -6.211081720e+002 -6.211081720e+002 -9.1308e-001 +3.9911e+000
425 0 +2.391675991e-004 -6.211097608e+002 -6.211097608e+002 -9.0238e-001 +3.9911e+000
463 0 +1.742962912e-004 -6.211098257e+002 -6.211098257e+002 -8.8795e-001 +3.9912e+000
483 0 +9.609493634e-005 -6.211099039e+002 -6.211099039e+002 -8.8921e-001 +3.9912e+000
485 0 +4.059281605e-005 -6.211099594e+002 -6.211099594e+002 -8.8592e-001 +3.9912e+000
519 0 +8.465711289e-006 -6.211099915e+002 -6.211099915e+002 -8.9172e-001 +3.9912e+000
571 0 +1.526984192e-006 -6.211099985e+002 -6.211099985e+002 -8.9265e-001 +3.9912e+000
610 0 +7.459431117e-007 -6.211099993e+002 -6.211099993e+002 -8.9230e-001 +3.9912e+000
637 0 +3.536208624e-007 -6.211099996e+002 -6.211099996e+002 -8.9208e-001 +3.9912e+000
656 0 +3.415027550e-008 -6.211100000e+002 -6.211100000e+002 -8.9208e-001 +3.9912e+000
679 0 +1.160367447e-008 -6.211100000e+002 -6.211100000e+002 -8.9209e-001 +3.9912e+000
707 0 +2.853653314e-009 -6.211100000e+002 -6.211100000e+002 -8.9205e-001 +3.9912e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.322851687e+008 +2.322849138e+008 +2.322849138e+008 +2.9683e+000 -3.7586e+000
2 0 +1.875784972e+007 +1.875759490e+007 +1.875759490e+007 +3.6012e+000 +4.2240e-003
4 0 +1.535618226e+006 +1.535363406e+006 +1.535363406e+006 +5.0000e+000 +5.0000e+000
10 0 +1.211841428e+006 +1.211586608e+006 +1.211586608e+006 +4.1701e+000 +4.8616e+000
28 0 +6.095665749e+005 +6.093117549e+005 +6.093117549e+005 +3.8449e+000 +2.9378e+000
45 0 +2.055634420e+005 +2.053086220e+005 +2.053086220e+005 +8.7727e-001 +4.2442e+000
50 0 +8.636495351e+004 +8.611013351e+004 +8.611013351e+004 +3.7609e+000 +4.0547e+000
61 0 +1.810386953e+004 +1.784904953e+004 +1.784904953e+004 +3.6022e+000 +3.8869e+000
84 0 +2.574035301e+003 +2.319215301e+003 +2.319215301e+003 +4.5351e+000 +3.7101e+000
89 0 +6.050889449e+001 -1.943111055e+002 -1.943111055e+002 +3.9718e-001 +4.8677e+000
375 0 +8.181788532e+000 -2.466382115e+002 -2.466382115e+002 +2.9234e+000 +3.7137e+000
478 0 +7.457655275e+000 -2.473623447e+002 -2.473623447e+002 +3.2477e+000 +3.7062e+000
486 0 +2.430244539e+000 -2.523897555e+002 -2.523897555e+002 +3.1785e+000 +3.7089e+000
503 0 +1.238212958e+000 -2.535817870e+002 -2.535817870e+002 +2.6638e+000 +3.7487e+000
628 0 +6.508501403e-001 -2.541691499e+002 -2.541691499e+002 +3.1637e+000 +3.7080e+000
675 0 +1.612203949e-001 -2.546587796e+002 -2.546587796e+002 +3.3488e+000 +3.7137e+000
727 0 +3.145805261e-002 -2.547885419e+002 -2.547885419e+002 +3.5520e+000 +3.7342e+000
1341 0 +2.093288300e-002 -2.547990671e+002 -2.547990671e+002 +3.5496e+000 +3.7340e+000
1457 0 +1.140201597e-002 -2.548085980e+002 -2.548085980e+002 +3.8297e+000 +3.7609e+000
1975 0 +4.556341921e-003 -2.548154437e+002 -2.548154437e+002 +3.8012e+000 +3.7608e+000
1996 0 +4.395424361e-003 -2.548156046e+002 -2.548156046e+002 +3.7709e+000 +3.7609e+000
2115 0 +1.205395521e-003 -2.548187946e+002 -2.548187946e+002 +3.7579e+000 +3.7608e+000
2215 0 +1.162441582e-003 -2.548188376e+002 -2.548188376e+002 +3.7566e+000 +3.7608e+000
2295 0 +9.146562768e-004 -2.548190853e+002 -2.548190853e+002 +3.7421e+000 +3.7608e+000
2455 0 +9.747689353e-005 -2.548199025e+002 -2.548199025e+002 +3.7296e+000 +3.7598e+000
2852 0 +9.047515837e-005 -2.548199095e+002 -2.548199095e+002 +3.7411e+000 +3.7608e+000
3062 0 +6.337184189e-005 -2.548199366e+002 -2.548199366e+002 +3.7488e+000 +3.7608e+000
3082 0 +4.619412096e-006 -2.548199954e+002 -2.548199954e+002 +3.7429e+000 +3.7608e+000
3369 0 +1.873832474e-006 -2.548199981e+002 -2.548199981e+002 +3.7409e+000 +3.7608e+000
3430 0 +2.271396511e-007 -2.548199998e+002 -2.548199998e+002 +3.7403e+000 +3.7608e+000
3752 0 +1.865943773e-007 -2.548199998e+002 -2.548199998e+002 +3.7406e+000 +3.7608e+000
3932 0 +1.535585739e-007 -2.548199998e+002 -2.548199998e+002 +3.7412e+000 +3.7608e+000
3999 0 +1.403791714e-007 -2.548199999e+002 -2.548199999e+002 +3.7406e+000 +3.7608e+000
