% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.374428238e+007 +5.374366127e+007 +5.374366127e+007 +4.2498e+000 -1.4899e-002 -8.9992e-001 -1.2434e+000 +1.1862e+000
6 0 +4.827304094e+007 +4.827241983e+007 +4.827241983e+007 -1.3970e+000 -5.6692e-001 -2.4029e+000 +4.0782e-001 +1.6554e+000
16 0 +2.832255767e+007 +2.832193656e+007 +2.832193656e+007 +1.5159e+000 -5.8076e-001 -1.0706e+000 -3.7968e+000 -1.2686e-001
25 0 +2.325252865e+007 +2.325190754e+007 +2.325190754e+007 +3.6684e+000 +4.7650e+000 +3.0505e+000 -4.9976e+000 +2.9857e+000
34 0 +1.221217489e+007 +1.221155378e+007 +1.221155378e+007 +3.4908e-001 +1.9494e+000 -1.0395e+000 -2.3206e+000 -2.9790e+000
60 0 +7.672280418e+006 +7.671659308e+006 +7.671659308e+006 -3.2056e+000 +3.5891e+000 -2.3690e+000 -3.1476e+000 -1.9522e+000
84 0 +3.748963877e+006 +3.748342767e+006 +3.748342767e+006 -2.0076e+000 +3.0407e+000 -2.8701e+000 -2.4500e+000 -2.9107e+000
92 0 +2.394412633e+006 +2.393791523e+006 +2.393791523e+006 +8.6235e-002 +3.3477e+000 -1.9464e+000 -3.0095e+000 -1.3042e+000
127 0 +1.662424441e+006 +1.661803331e+006 +1.661803331e+006 -3.5472e-001 +3.4658e+000 +1.5778e-001 -3.1985e+000 +4.8655e-001
166 0 +1.010782768e+006 +1.010161658e+006 +1.010161658e+006 -9.6599e-001 +3.1952e+000 -1.8995e-001 -4.0405e+000 -1.3329e-002
205 0 +9.660164195e+005 +9.653953095e+005 +9.653953095e+005 -1.6047e+000 +4.2538e+000 -1.9446e+000 -2.5066e+000 -1.3224e+000
242 0 +7.418393415e+005 +7.412182315e+005 +7.412182315e+005 -1.1185e+000 +4.5619e+000 -1.7281e+000 -4.0773e+000 -1.1424e+000
