% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.716656184e+001 +2.403656184e+001 +2.403656184e+001 +1.8338e+000 -2.6290e+000 +2.9593e+000 +4.9691e+000 -9.5558e-001 +4.8541e+000 +3.6945e+000 -6.4743e-001 -2.5706e+000 -3.7234e-001
2 0 +1.674532790e+001 +2.361532790e+001 +2.361532790e+001 +3.7033e+000 +2.0494e+000 +2.4121e+000 -4.9723e+000 +4.5854e+000 -2.6273e-001 -3.1775e+000 +1.3531e+000 +4.9165e+000 -3.1225e+000
3 0 +1.261822419e+001 +1.948822419e+001 +1.948822419e+001 -3.7106e+000 +2.1287e+000 +2.0270e+000 -9.3298e-001 -2.0416e+000 +3.4008e+000 -4.0917e+000 -7.1924e-001 +1.2890e+000 +1.8958e+000
8 0 +1.245007513e+001 +1.932007513e+001 +1.932007513e+001 -4.2282e+000 -3.6058e+000 -1.2691e+000 -4.7880e+000 -3.4146e+000 +4.2221e+000 -2.9786e+000 -4.0426e+000 -4.2231e+000 -3.7657e+000
9 0 +7.141201011e+000 +1.401120101e+001 +1.401120101e+001 +4.0223e-001 +4.7419e+000 -2.1600e+000 +3.4921e+000 +4.1356e-001 +3.0639e+000 +2.5700e+000 -4.0592e-001 +2.5260e+000 -4.3389e-001
20 0 +5.445956711e+000 +1.231595671e+001 +1.231595671e+001 +3.8086e+000 -2.1074e+000 +9.7228e-001 +5.6012e-001 +1.8566e+000 +2.6565e+000 +4.1435e+000 +1.5296e+000 -1.5957e+000 -4.8514e+000
22 0 +3.588817170e+000 +1.045881717e+001 +1.045881717e+001 -5.0000e+000 -1.2239e+000 -3.3627e-003 +5.0280e-001 +1.7043e+000 +2.5708e+000 +3.5924e+000 -5.0000e+000 +5.0000e+000 +5.0000e+000
118 0 +3.329091890e+000 +1.019909189e+001 +1.019909189e+001 -2.7546e+000 -1.3893e+000 +2.2515e+000 -1.1714e+000 -2.8612e+000 -1.5190e+000 +2.1408e+000 +2.5145e+000 -1.9414e-001 -3.6513e+000
1025 0 +3.154826932e+000 +1.002482693e+001 +1.002482693e+001 -2.6043e+000 +4.3398e-002 +2.1595e+000 +9.0098e-001 -1.8107e+000 -2.4841e+000 +3.2043e+000 -1.8210e+000 -2.0944e-001 -7.4891e-001
1749 0 +3.042429437e+000 +9.912429437e+000 +9.912429437e+000 -4.6713e+000 +3.4911e-001 +8.5006e-001 +2.4937e+000 -2.6572e+000 +1.9191e+000 +3.9122e+000 -4.2959e+000 +6.2120e-001 +1.9524e+000
1757 0 +2.507547916e+000 +9.377547916e+000 +9.377547916e+000 -2.9103e+000 +2.4725e+000 -6.8307e-001 +5.7099e-001 -1.6042e+000 -2.3662e-001 +2.4143e+000 -9.0494e-001 +1.9432e+000 -2.4321e+000
2161 0 +2.315358621e+000 +9.185358621e+000 +9.185358621e+000 -3.4277e+000 +1.9080e+000 +3.0393e+000 +4.1075e+000 -2.8540e-001 -3.2217e+000 +2.7559e+000 -9.3781e-001 -2.5158e+000 -4.5080e+000
