% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.086427425e+002 +2.881227425e+002 +2.881227425e+002 +1.2880e+000 +3.9633e+000 -3.1893e+000 -4.2515e+000 -9.1951e-001 -4.2006e-001 +2.1446e-001 -1.3691e+000 -7.7631e-001 +2.1733e+000 +7.9801e-001 +2.6636e+000 -2.6221e+000 -2.1932e+000 +5.7365e-001 +2.5036e+000 -1.4283e+000 +1.3518e+000 +2.2298e+000 -3.4845e+000
12 0 +1.487992817e+002 +2.282792817e+002 +2.282792817e+002 -3.1562e-001 +4.4492e+000 +2.6245e+000 -4.0719e+000 -3.1942e+000 +3.1688e+000 -5.8049e-001 +5.0749e-001 -2.7469e+000 -3.0008e+000 +1.9106e+000 +1.8454e+000 +1.0398e+000 +2.7368e-001 +1.4299e+000 +1.8760e+000 +4.8220e-001 -3.8543e+000 +2.0427e+000 -3.1911e+000
40 0 +1.363264544e+002 +2.158064544e+002 +2.158064544e+002 +3.6934e+000 -2.2747e+000 +2.6981e+000 +2.4642e+000 -6.0751e-001 +3.9404e+000 +2.7268e+000 +9.6217e-001 +3.0554e-001 -3.7338e+000 +1.1096e+000 -1.7782e+000 -2.0645e+000 +1.0681e+000 +1.7277e+000 +3.6989e-001 +1.1566e+000 -7.7866e-001 +3.6315e+000 -1.4793e+000
42 0 +0.000000000e+000 +7.948000000e+001 +7.948000000e+001 +2.5280e-001 -1.1568e+000 -7.2400e-001 +1.9264e+000 -2.6808e+000 +4.3920e-001 -1.1680e-001 +1.2000e-001 -1.6376e+000 -3.0512e+000 -3.8536e+000 +2.0160e+000 +1.0864e+000 -8.6400e-002 +3.6472e+000 +2.9088e+000 -1.2480e-001 -3.9280e+000 +2.3624e+000 +1.3584e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.922408206e+002 +6.867208206e+002 +6.867208206e+002 -3.5078e-001 -4.0461e+000 -2.5055e+000 -2.0772e+000 -5.0324e-001 +2.0473e+000 -3.6739e-001 +3.3301e-001 +2.2751e+000 +2.7040e+000 +3.1900e+000 -2.6922e+000 -5.5666e-001 -9.5031e-001 +7.2359e-001 -4.2419e+000 +1.3353e-001 +4.1142e-001 -2.8535e+000 -1.8482e+000
3 0 +1.983667776e+002 +5.928467776e+002 +5.928467776e+002 +4.4622e+000 -8.4285e-001 -9.6376e-001 +1.3078e+000 +5.0732e-001 +4.0244e-001 -2.6125e-001 +2.9266e+000 -4.2561e+000 -2.1055e+000 +2.8844e+000 +7.9925e-001 -3.1133e-001 -3.8607e-001 -4.8860e+000 +1.8050e+000 -3.6092e+000 +3.0195e+000 -3.6026e+000 +1.1972e+000
26 0 +1.596365539e+002 +5.541165539e+002 +5.541165539e+002 -1.3004e+000 -3.2252e+000 +1.9563e+000 +3.4363e+000 +2.9078e+000 -2.7072e-001 +3.7438e+000 -2.6715e-001 -2.2323e+000 -1.1516e+000 +4.2692e+000 -1.6671e+000 -3.7375e+000 +1.2009e+000 -3.3018e+000 -3.0857e+000 -2.0785e+000 -1.5715e+000 +7.7235e-001 +4.8332e+000
42 0 +0.000000000e+000 +3.944800000e+002 +3.944800000e+002 -3.8984e+000 -2.8904e+000 -3.8024e+000 +3.9056e+000 +8.5920e-001 -2.9048e+000 +3.4448e+000 -6.0000e-001 -8.8240e-001 -3.7352e+000 +1.9096e+000 +1.2704e+000 +1.5712e+000 +3.7712e+000 -3.8160e+000 +2.9600e+000 -2.8976e+000 -1.3928e+000 +1.0400e-001 +1.2824e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.635647966e+002 +1.164547966e+002 +1.164547966e+002 +4.0085e+000 -1.1098e-001 +3.5466e-001 +3.6076e+000 -5.0839e-001 -2.7036e+000 -3.2549e+000 -4.3244e+000 -3.6817e+000 -4.5701e+000 +1.9664e+000 -6.9479e-001 +2.7789e+000 +3.4234e+000 +4.0995e+000 -4.6551e+000 -3.3673e+000 +3.2369e-001 -2.0559e+000 +3.4091e+000
2 0 +2.552836901e+002 +8.173690138e+000 +8.173690138e+000 +6.1470e-001 -4.8934e-001 +5.4507e-001 -3.0104e+000 -3.7430e-001 +7.9552e-001 -3.9454e+000 +2.4245e+000 -3.1403e+000 -1.8856e+000 +4.0846e+000 -3.4181e+000 +4.0589e+000 -6.2024e-001 -1.8293e+000 +2.5380e+000 +5.9163e-001 -2.2437e+000 +3.5498e-003 -3.9793e+000
3 0 +2.129796813e+002 -3.413031867e+001 -3.413031867e+001 -2.1856e+000 -2.2238e+000 -2.3868e+000 -4.0364e+000 -1.1640e+000 +3.0732e-001 +8.5609e-001 +2.4657e+000 -2.2023e+000 +3.6152e-002 -4.1147e+000 +4.0419e+000 +4.1180e+000 +4.0909e+000 -2.9282e+000 +8.9909e-001 +3.2087e+000 -8.0995e-002 -2.1733e+000 -2.4190e+000
