% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+001) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.598989958e+001 +1.267698996e+002 +1.267698996e+002 -1.5178e+000 +2.4596e+000 +1.3436e+000 -4.3461e+000 -1.2671e+000 +3.8837e-001 +7.9181e-001 +2.0406e+000 -4.4696e+000 +2.6646e-002 +1.3763e+000 +1.6818e+000 -4.0989e+000 +3.1455e+000 +3.1671e+000 -3.2636e+000 -2.5962e+000 +4.6661e-001 -1.2233e+000 -3.6099e+000
2 0 +8.441179196e+001 +1.251917920e+002 +1.251917920e+002 +2.4049e+000 +2.2267e+000 -7.9403e-001 +3.3530e+000 +3.9551e+000 -3.0685e+000 +4.6491e+000 -4.8203e+000 -1.9683e+000 +2.9961e+000 -7.1707e-001 -4.8041e+000 +2.3874e+000 -1.7848e+000 -2.9780e-001 -5.4117e-001 +5.3940e-001 -2.4403e+000 -4.8910e+000 -1.8509e+000
13 0 +7.690196153e+001 +1.176819615e+002 +1.176819615e+002 +8.8599e-001 -1.5711e+000 +1.7224e+000 +4.3642e+000 -4.4831e+000 +2.1814e+000 +2.4798e+000 -4.7645e+000 -2.2166e+000 -3.2612e+000 -3.2507e+000 +8.3059e-001 +2.8735e+000 +1.6741e+000 -1.7154e+000 -3.1208e+000 +2.2999e-001 -5.4306e-001 -3.9405e+000 -4.7813e+000
71 0 +7.466505119e+001 +1.154450512e+002 +1.154450512e+002 +1.8033e-002 +2.3642e-001 +1.1729e-001 +2.2207e+000 +8.8700e-001 -2.5207e+000 -1.7476e+000 +3.9167e+000 -1.5861e-001 +2.8819e+000 -1.6544e+000 +2.8369e+000 -1.9898e+000 +1.4539e+000 +1.4593e+000 -2.0126e+000 +2.2378e+000 +1.1205e+000 -4.1660e+000 +4.4097e+000
382 0 +7.350671035e+001 +1.142867104e+002 +1.142867104e+002 +1.6828e+000 -4.5913e-001 +2.5020e+000 +6.4881e-001 -4.9215e+000 +1.9936e+000 -3.2579e+000 -2.8976e+000 -1.0179e+000 -3.4529e-001 +4.1930e+000 +3.0080e-001 -3.3438e+000 +7.5788e-002 +6.0037e-001 -1.3206e+000 +3.1617e+000 -1.6847e+000 -1.4474e+000 -3.8878e-001
482 0 +6.961336899e+001 +1.103933690e+002 +1.103933690e+002 +2.6496e+000 +3.7344e+000 -6.0588e-001 -1.5390e+000 -2.4301e-001 +3.6815e+000 -2.5278e+000 -3.6298e+000 +2.8660e+000 -1.6988e+000 +1.3481e+000 +2.0806e+000 -7.7110e-002 -4.3618e-001 -3.7059e+000 +3.0380e-001 +1.3781e+000 +2.2073e+000 -1.4838e+000 -2.0638e+000
582 0 +6.853305188e+001 +1.093130519e+002 +1.093130519e+002 -2.5299e-001 -5.3538e-001 +2.6777e+000 -7.4322e-001 -4.4114e+000 -1.0698e+000 -1.5421e+000 -3.4198e+000 -1.0179e+000 -9.5197e-001 +3.6551e+000 +3.0080e-001 -1.9940e+000 +2.8858e-001 -1.4667e-001 -3.1865e+000 +1.9392e+000 -1.3033e+000 -1.4585e+000 -2.5763e+000
861 0 +6.399386635e+001 +1.047738664e+002 +1.047738664e+002 -1.4907e-001 -7.3251e-001 -1.2431e+000 -2.0463e+000 -1.5464e+000 -2.7110e-001 -4.2123e+000 -2.2946e+000 +7.5069e-001 -4.9911e+000 +2.2505e+000 +9.7294e-002 -3.2032e+000 -1.2300e+000 -5.0000e+000 -4.0077e+000 +2.2421e-001 +1.6251e+000 +7.7450e-002 -1.9152e+000
967 0 +4.632363572e+001 +8.710363572e+001 +8.710363572e+001 +7.3075e-001 -5.2675e-001 -6.5241e-001 -2.6454e+000 -1.3540e+000 +1.2393e+000 -5.0000e+000 -3.9721e+000 +1.9849e-002 -2.4876e+000 +4.3645e+000 -4.4818e-001 -2.5914e+000 -1.6784e+000 +9.6518e-002 -4.8277e+000 +3.8595e-001 -4.0458e-001 +2.6636e-001 -4.9968e+000
1168 0 +3.365858033e+001 +7.443858033e+001 +7.443858033e+001 +5.4883e-001 -1.0343e+000 -4.0469e-001 -1.1347e-001 -4.9891e+000 +1.1551e+000 -5.0000e+000 -3.9411e+000 -1.8536e-001 -3.2226e+000 +4.5768e+000 -2.8413e+000 -3.0570e+000 -1.3072e+000 +5.4875e-001 -4.8277e+000 +1.7643e-001 -2.0847e+000 -2.4567e+000 -4.9968e+000
1368 0 +3.301190497e+001 +7.379190497e+001 +7.379190497e+001 +5.5627e-001 -9.8416e-001 -3.6864e-001 -1.2811e-001 -4.9975e+000 +1.1623e+000 -4.9727e+000 -3.9762e+000 -1.9566e-001 -3.2020e+000 +4.4810e+000 -2.8289e+000 -3.0185e+000 -1.2743e+000 +5.5362e-001 -4.7612e+000 +1.7643e-001 -2.1069e+000 -2.4232e+000 -4.9456e+000
1511 0 +2.757932865e+001 +6.835932865e+001 +6.835932865e+001 +9.5497e-001 -1.4815e+000 -7.1199e-001 -7.3376e-001 -4.5161e+000 +1.2552e+000 -5.0000e+000 -1.9038e+000 -4.5517e-001 -4.0889e+000 +4.3535e+000 -4.4095e+000 -2.7380e+000 -2.0508e+000 -1.0405e-001 -4.9973e+000 +7.2092e-002 -8.2892e-001 -1.4831e+000 -3.5536e+000
1544 0 +2.563992909e+001 +6.641992909e+001 +6.641992909e+001 +1.1911e+000 -1.4072e+000 -1.4039e+000 -6.8984e-001 -5.0000e+000 -6.5453e-001 -5.0000e+000 -1.0874e+000 +7.5098e-001 -4.9985e+000 +4.8616e+000 -3.1386e+000 -1.0715e+000 -2.6984e+000 -1.6639e+000 -4.9973e+000 +1.6186e+000 -1.1342e+000 -5.8470e-001 -2.1879e+000
