% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.163929721e+003 +1.701839721e+003 +1.701839721e+003 -4.1595e+000 +1.2621e+000 +9.5500e-001 +3.2595e+000 -3.1675e-001 -4.4948e+000 -1.2849e+000 -3.3616e+000 -4.3761e+000 +1.2805e+000 +2.9273e+000 +1.4126e+000 +1.8834e+000 +1.9015e+000 -1.4960e+000 +1.4228e+000 -1.1958e+000 -1.0716e+000 -2.9002e+000 -1.8082e+000
3 0 +9.194132332e+002 +4.573232332e+002 +4.573232332e+002 +4.9045e+000 +8.2490e-001 -7.0803e-001 -2.6842e+000 -3.5455e+000 -5.2599e-001 +4.5420e+000 -1.2289e+000 -1.7046e-001 +3.5930e+000 -1.3544e+000 -2.8296e+000 +3.0402e+000 -3.7860e+000 -4.6343e+000 -2.6930e+000 -2.0253e-002 -3.4226e+000 -3.8113e+000 +3.2308e+000
17 0 +8.868194411e+002 +4.247294411e+002 +4.247294411e+002 +4.1620e+000 -2.5250e+000 -2.9533e+000 -1.2944e+000 +1.0758e-001 +8.4327e-002 -2.8290e+000 -7.8044e-001 -5.4208e-001 -2.5836e+000 +6.2710e-001 -2.7969e-001 -2.2996e+000 -1.3989e+000 -4.3716e+000 -2.3132e+000 +2.8932e+000 +2.7803e+000 -3.7489e+000 +3.1117e+000
137 0 +8.061523803e+002 +3.440623803e+002 +3.440623803e+002 -3.7777e+000 -3.9216e+000 +3.0597e-003 -4.5611e+000 -5.6156e-001 -6.5452e-001 -4.9448e+000 +2.1363e+000 -4.5510e-001 +3.7612e+000 -2.8453e+000 -3.5513e+000 -2.1023e+000 -4.5982e+000 -2.3578e+000 -1.4248e+000 -1.1115e+000 -1.4981e+000 -1.1428e+000 +2.6416e+000
228 0 +4.442417551e+002 -1.784824490e+001 -1.784824490e+001 -1.7029e+000 +4.9646e+000 +8.4491e-001 +5.0000e+000 +5.0000e+000 +5.0000e+000 +3.0180e-001 +4.4574e+000 +5.0000e+000 -5.1727e-001 -3.2308e+000 -2.3173e+000 -3.4708e-001 -2.1325e+000 -2.0202e+000 -2.7053e+000 -1.3957e+000 +4.9257e+000 -1.9531e+000 +1.3607e-001
259 0 +3.392651737e+002 -1.228248263e+002 -1.228248263e+002 -1.8953e+000 +3.0616e+000 +5.5949e-001 +3.8420e+000 +2.0040e+000 +5.0000e+000 -9.2771e-001 +4.8723e+000 +1.1595e+000 -9.0739e-001 -3.4693e+000 -2.2038e+000 -3.9234e-001 -2.2178e+000 -1.9056e+000 -2.5513e+000 -1.4118e+000 +3.9996e+000 -1.9575e+000 +2.1213e-001
493 0 +2.694251159e+002 -1.926648841e+002 -1.926648841e+002 +4.3104e-001 +1.1072e+000 +1.0942e-001 +6.2330e-001 -2.6534e-002 +1.7682e+000 +1.8505e+000 +2.1168e+000 +1.2643e+000 +1.7075e-001 -2.8095e+000 -2.0836e+000 -2.5030e-001 -2.1073e+000 -1.5140e+000 -2.3769e+000 -1.0515e+000 +2.4856e+000 -1.8823e+000 +1.3289e+000
498 0 +2.146413409e+002 -2.474486591e+002 -2.474486591e+002 -3.6446e-001 +1.3931e+000 +7.9950e-001 +7.1198e-001 -3.2716e-002 +1.2006e+000 +2.3198e+000 +1.8374e+000 +8.9987e-001 +1.2135e-001 -2.7213e+000 -2.0544e+000 -1.3770e-001 -2.0735e+000 -1.7244e+000 -2.3744e+000 -9.3207e-001 +2.6527e+000 -1.8997e+000 +1.2328e+000
968 0 +1.991016168e+002 -2.629883832e+002 -2.629883832e+002 -6.5216e-001 +2.3911e+000 +4.6706e+000 +4.1731e-001 +1.5718e+000 +1.9301e+000 +1.0781e+000 +2.5818e+000 +6.3108e-001 -6.3873e-001 -2.5388e+000 -2.3033e+000 +4.0235e-001 -3.3272e+000 -1.0922e+000 -2.7701e+000 -3.3674e-001 +2.1749e+000 -2.4774e+000 +1.3710e+000
1214 0 +1.746917537e+002 -2.873982463e+002 -2.873982463e+002 -2.3255e+000 +2.3163e+000 +1.9334e-001 +7.1873e-001 +8.9687e-001 +1.7622e+000 +4.0628e-001 +2.0504e+000 +2.6638e+000 +2.3752e-002 -3.4239e+000 -2.7381e+000 -2.5757e-001 -2.8239e+000 -5.2203e-001 -3.1831e+000 -2.2728e-001 +2.6265e+000 -2.6061e+000 +1.0757e+000
