% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.235411136e+002 +3.614511136e+002 +3.614511136e+002 +2.9404e+000 -1.4340e-002 -3.1182e-001 +2.5229e+000 +1.9578e+000 -3.8035e+000 -3.7275e+000 -2.5399e+000 +4.2709e+000 -3.5035e+000
2 0 +4.069611785e+002 -5.512882154e+001 -5.512882154e+001 -1.7313e-001 +1.3359e+000 -4.2460e+000 +4.3210e+000 -3.0046e-001 +2.3284e+000 +2.1323e+000 -2.3806e+000 +2.3077e-001 -2.4548e+000
6 0 +3.967418454e+002 -6.534815457e+001 -6.534815457e+001 -2.1832e+000 -9.3927e-001 -1.5399e+000 +2.6157e+000 +1.8109e+000 +4.8321e+000 -2.7675e+000 +3.3620e+000 -9.9255e-001 +1.7169e+000
7 0 +2.291138124e+002 -2.329761876e+002 -2.329761876e+002 -2.7583e+000 -1.6949e+000 +2.3936e+000 -2.7472e-001 +4.8795e+000 +1.9227e+000 +4.0657e+000 +2.7444e+000 +3.1842e+000 -1.0838e+000
174 0 +2.141149677e+002 -2.479750323e+002 -2.479750323e+002 -3.7541e-001 -5.0000e+000 +3.4657e+000 -1.9596e-001 +4.9107e-001 +3.2931e+000 +1.7636e+000 +2.0458e+000 +3.1668e-001 -5.9542e-001
214 0 +1.824937585e+002 -2.795962415e+002 -2.795962415e+002 -2.4961e+000 -3.5862e-001 -7.1331e-003 +7.0978e-001 +5.2248e-001 +1.6279e+000 +3.3113e+000 +4.8447e+000 -3.2685e-001 +1.4216e+000
239 0 +1.583004877e+002 -3.037895123e+002 -3.037895123e+002 +7.2889e-001 -4.8860e-001 -1.5053e+000 +1.3901e+000 -5.7961e-001 +2.0443e+000 +1.2885e+000 +5.9950e-002 +7.5040e-001 +7.4898e-001
245 0 +1.268697051e+002 -3.352202949e+002 -3.352202949e+002 +5.4553e-001 -2.2739e-001 -1.9270e+000 +6.1135e-001 +2.2771e+000 +3.1132e+000 +1.6009e+000 +1.1223e+000 +1.5143e+000 +6.9411e-001
360 0 +1.172825006e+002 -3.448074994e+002 -3.448074994e+002 -1.3127e+000 +2.1772e+000 -3.5941e-002 -7.9838e-002 +3.4061e+000 +1.5224e+000 +2.9687e+000 -3.8128e-002 +1.0831e+000 -4.1213e-001
412 0 +1.103973568e+002 -3.516926432e+002 -3.516926432e+002 +1.1251e+000 +7.5137e-001 +4.1584e+000 -9.0686e-002 +1.6050e+000 +1.5395e+000 +8.3716e-001 +3.4027e+000 +1.7347e+000 -6.1440e-001
424 0 +1.086672623e+002 -3.534227377e+002 -3.534227377e+002 +1.5449e+000 +6.7550e-001 +3.0252e+000 -2.0857e+000 +2.1790e+000 +2.5750e+000 +1.3379e+000 +3.7589e+000 +2.4809e+000 -2.7401e-001
546 0 +9.212758504e+001 -3.699624150e+002 -3.699624150e+002 -1.1870e-002 +1.4077e+000 +5.5238e-002 +3.2091e-001 +2.3334e+000 +1.6082e+000 +3.7036e+000 +2.4803e+000 +1.4343e+000 +8.1133e-002
703 0 +8.603792226e+001 -3.760520777e+002 -3.760520777e+002 -3.4400e+000 +1.3225e+000 +7.7829e-001 +1.3717e+000 +1.2472e+000 +2.6989e+000 +1.6568e+000 +3.1402e+000 +2.4933e+000 -1.1917e+000
835 0 +7.443372343e+001 -3.876562766e+002 -3.876562766e+002 +1.8296e+000 +3.8957e+000 +8.1232e-001 -2.3176e-002 +2.3688e+000 +1.6231e+000 +3.4897e+000 +2.4023e+000 +2.2232e+000 -2.5394e-001
935 0 +7.239615478e+001 -3.896938452e+002 -3.896938452e+002 +1.8296e+000 +4.7773e+000 +2.8094e+000 +1.5656e+000 +1.4452e+000 +1.6231e+000 +3.4897e+000 +2.6707e+000 +2.2232e+000 -2.5394e-001
1167 0 +6.629467790e+001 -3.957953221e+002 -3.957953221e+002 -1.4132e+000 +3.1792e+000 +2.2150e+000 +1.1228e+000 +2.2800e+000 +3.2353e+000 +1.9908e+000 +2.0929e+000 +1.8754e+000 -3.6966e-002
1363 0 +6.572035910e+001 -3.963696409e+002 -3.963696409e+002 -3.2442e+000 +2.3180e+000 +1.6118e+000 -2.1817e-001 +1.8891e+000 +1.6572e+000 +2.1547e+000 +2.7028e+000 +2.2380e+000 -2.7543e-001
