% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.910057112e+001 +3.597057112e+001 +3.597057112e+001 +2.0112e+000 -4.0731e+000 +1.7564e+000 -1.3394e+000 -1.6571e+000 -4.5033e+000 +3.6657e+000 -9.4902e-001 +2.4963e-001 +4.3958e+000 +3.8478e+000 -1.1453e-001 -3.9989e+000 +3.6403e+000 +1.8629e+000 -2.0032e+000 +7.3513e-001 -4.0718e+000 -4.8894e+000 -4.5835e+000
2 0 +9.172741218e+000 +1.604274122e+001 +1.604274122e+001 +2.2321e+000 -2.5141e+000 -3.3568e-001 -4.4108e+000 +8.5442e-001 +2.3116e+000 -3.3983e+000 -2.4749e-002 -4.4538e+000 -4.7007e+000 -1.2405e+000 +2.4121e+000 -3.8837e+000 +3.9001e-001 +1.9474e+000 +2.9341e-001 +4.4202e+000 -3.8866e+000 +2.8346e+000 +4.8764e+000
4 0 +8.921661896e+000 +1.579166190e+001 +1.579166190e+001 -2.2667e+000 +4.9346e+000 -9.0962e-001 +1.5907e+000 -2.5203e+000 +7.6538e-001 +3.8373e-001 -4.0795e+000 -4.5761e+000 -3.6685e+000 +1.5112e-001 +1.4364e+000 +4.0727e+000 +5.2103e-001 -4.0563e+000 -3.2058e+000 -1.3786e+000 +2.6956e+000 -3.9569e+000 -4.0120e+000
7 0 +8.720967008e+000 +1.559096701e+001 +1.559096701e+001 +2.5415e-001 +2.9200e+000 -4.3907e+000 +3.3408e+000 +3.2937e+000 +3.4754e+000 -1.6414e+000 +4.7186e-001 +2.8306e+000 +8.2665e-001 +4.5477e+000 -4.9950e+000 +6.6420e-001 -4.7421e+000 -9.2660e-001 +2.9124e+000 +1.1885e-001 +2.7222e+000 +2.5317e+000 -2.8240e+000
12 0 +7.477291008e+000 +1.434729101e+001 +1.434729101e+001 +7.5218e-001 -4.1609e+000 -4.5030e+000 +1.3423e+000 +2.7019e+000 +1.4348e-001 -2.2409e+000 -1.5291e+000 -4.3530e+000 -4.8128e-001 +1.4344e+000 +4.3229e+000 +4.0810e+000 +3.3159e+000 -4.4782e+000 +2.0471e+000 +6.2346e-001 -2.1404e+000 +4.5041e-001 -8.0584e-001
18 0 +7.220973063e+000 +1.409097306e+001 +1.409097306e+001 +4.9136e-001 -2.2846e+000 -9.7706e-001 -3.3330e+000 +4.1300e+000 +1.9135e+000 +9.1840e-001 -7.4104e-001 +8.6521e-001 +3.4495e+000 +3.0175e+000 +7.2008e-001 -4.0069e-001 -3.1744e+000 +1.7182e+000 -3.6445e+000 +5.5660e-001 -1.7831e+000 +2.7408e+000 -1.2221e+000
56 0 +6.437611719e+000 +1.330761172e+001 +1.330761172e+001 -1.1470e+000 -2.6772e+000 -2.3178e+000 +4.5590e+000 +3.7200e+000 -2.4349e+000 -1.9081e+000 +2.1855e+000 +3.1117e+000 -6.1267e-001 +2.2243e+000 -2.3889e-002 +3.8718e+000 -2.6290e+000 +1.0725e+000 +3.9955e+000 +1.2097e+000 -2.8051e+000 -3.9198e+000 -4.5170e+000
67 0 +6.250809500e+000 +1.312080950e+001 +1.312080950e+001 +4.3124e-001 +4.2716e+000 +2.9349e+000 -3.0996e+000 -7.2622e-001 -1.8139e-001 -1.7813e+000 -4.0608e+000 +6.4305e-001 +4.5961e+000 +2.0976e-001 -2.9832e+000 -2.1218e+000 -4.8569e+000 +4.6899e+000 +3.5928e+000 +9.8000e-002 +8.5377e-001 -2.6893e+000 +1.8685e+000
128 0 +5.325731312e+000 +1.219573131e+001 +1.219573131e+001 -6.8776e-001 -2.0374e+000 +1.4685e+000 +4.7222e+000 +4.5773e+000 +3.5487e+000 -3.7632e+000 +3.6415e+000 -4.4929e+000 -2.6186e+000 +4.5542e+000 +4.1550e+000 -1.0018e+000 +1.6914e+000 -7.7860e-001 +3.5883e+000 -6.0168e-001 -2.7644e+000 -3.4727e+000 +3.6400e+000
369 0 +4.719683972e+000 +1.158968397e+001 +1.158968397e+001 +1.1087e+000 -3.2397e+000 -1.0782e+000 +4.0788e+000 -2.6758e+000 -5.8237e-001 +3.6046e+000 +2.2674e+000 -2.6627e+000 -2.3449e+000 +1.4884e+000 +4.5824e+000 -2.4255e+000 -1.2428e+000 -1.5238e+000 -2.3286e+000 -1.7352e+000 +1.4143e+000 +1.1126e+000 +2.1297e+000
