% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+000) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.152232708e+001 +1.839232708e+001 +1.839232708e+001 -6.1182e-001 -4.9603e+000 +2.1568e+000 -1.7970e+000 +1.1064e+000
10 0 +4.342195736e+000 +1.121219574e+001 +1.121219574e+001 +2.1255e+000 -1.2866e+000 -4.9449e+000 +1.9400e+000 +6.0113e-001
38 0 +3.790356532e+000 +1.066035653e+001 +1.066035653e+001 -4.1611e+000 +8.1195e-001 +3.5115e-001 +1.7235e+000 -2.4075e+000
447 0 +1.190300147e+000 +8.060300147e+000 +8.060300147e+000 +2.4734e+000 -2.8697e+000 +1.7299e+000 +8.9523e-001 -2.9648e+000
1797 0 +5.496638412e-001 +7.419663841e+000 +7.419663841e+000 +2.4726e+000 -2.8717e+000 +1.7327e+000 +8.9792e-001 -2.9613e+000
14743 0 +4.765638363e-001 +7.346563836e+000 +7.346563836e+000 +2.4726e+000 -2.8726e+000 +1.7327e+000 +8.9799e-001 -2.9610e+000
14755 0 +3.647579960e-001 +7.234757996e+000 +7.234757996e+000 +2.4730e+000 -2.8737e+000 +1.7327e+000 +8.9799e-001 -2.9606e+000
14784 0 +3.455526211e-001 +7.215552621e+000 +7.215552621e+000 +2.4730e+000 -2.8740e+000 +1.7327e+000 +8.9801e-001 -2.9605e+000
14889 0 +3.374229386e-001 +7.207422939e+000 +7.207422939e+000 +2.4730e+000 -2.8741e+000 +1.7327e+000 +8.9802e-001 -2.9605e+000
15017 0 +3.299806988e-001 +7.199980699e+000 +7.199980699e+000 +2.4728e+000 -2.8738e+000 +1.7327e+000 +8.9810e-001 -2.9606e+000
15063 0 +3.233288603e-001 +7.193328860e+000 +7.193328860e+000 +2.4724e+000 -2.8737e+000 +1.7327e+000 +8.9822e-001 -2.9600e+000
15066 0 +3.152625400e-001 +7.185262540e+000 +7.185262540e+000 +2.4726e+000 -2.8740e+000 +1.7327e+000 +8.9818e-001 -2.9603e+000
15254 0 +3.087161126e-001 +7.178716113e+000 +7.178716113e+000 +2.4723e+000 -2.8737e+000 +1.7327e+000 +8.9817e-001 -2.9597e+000
15260 0 +2.991767964e-001 +7.169176796e+000 +7.169176796e+000 +2.4725e+000 -2.8738e+000 +1.7327e+000 +8.9793e-001 -2.9595e+000
15374 0 +2.935797555e-001 +7.163579756e+000 +7.163579756e+000 +2.4728e+000 -2.8736e+000 +1.7327e+000 +8.9742e-001 -2.9587e+000
15499 0 +2.817580691e-001 +7.151758069e+000 +7.151758069e+000 +2.4731e+000 -2.8732e+000 +1.7327e+000 +8.9624e-001 -2.9564e+000
15521 0 +2.741437052e-001 +7.144143705e+000 +7.144143705e+000 +2.4727e+000 -2.8726e+000 +1.7327e+000 +8.9571e-001 -2.9544e+000
15522 0 +2.507539893e-001 +7.120753989e+000 +7.120753989e+000 +2.4738e+000 -2.8717e+000 +1.7327e+000 +8.9320e-001 -2.9505e+000
15535 0 +2.387503460e-001 +7.108750346e+000 +7.108750346e+000 +2.4734e+000 -2.8716e+000 +1.7327e+000 +8.9326e-001 -2.9499e+000
15539 0 +2.112317860e-001 +7.081231786e+000 +7.081231786e+000 +2.4734e+000 -2.8709e+000 +1.7327e+000 +8.9208e-001 -2.9471e+000
15546 0 +1.919672014e-001 +7.061967201e+000 +7.061967201e+000 +2.4744e+000 -2.8710e+000 +1.7327e+000 +8.9098e-001 -2.9458e+000
15617 0 +1.642348208e-001 +7.034234821e+000 +7.034234821e+000 +2.4748e+000 -2.8713e+000 +1.7327e+000 +8.9112e-001 -2.9470e+000
16034 0 +1.618353670e-001 +7.031835367e+000 +7.031835367e+000 +2.4747e+000 -2.8713e+000 +1.7327e+000 +8.9116e-001 -2.9468e+000
16089 0 +1.555024530e-001 +7.025502453e+000 +7.025502453e+000 +2.4749e+000 -2.8713e+000 +1.7327e+000 +8.9105e-001 -2.9469e+000
16136 0 +1.529753695e-001 +7.022975370e+000 +7.022975370e+000 +2.4749e+000 -2.8714e+000 +1.7327e+000 +8.9105e-001 -2.9469e+000
16311 0 +1.508508202e-001 +7.020850820e+000 +7.020850820e+000 +2.4749e+000 -2.8714e+000 +1.7327e+000 +8.9109e-001 -2.9470e+000
16599 0 +1.478770957e-001 +7.017877096e+000 +7.017877096e+000 +2.4750e+000 -2.8714e+000 +1.7327e+000 +8.9105e-001 -2.9470e+000
39951 0 +1.142696968e-001 +6.984269697e+000 +6.984269697e+000 -3.6557e+000 +4.4230e+000 -1.4513e+000 +3.2986e+000 -4.0183e-001
40025 0 +1.008710076e-001 +6.970871008e+000 +6.970871008e+000 -3.6571e+000 +4.4224e+000 -1.4525e+000 +3.2995e+000 -4.0104e-001
40028 0 +9.673035963e-002 +6.966730360e+000 +6.966730360e+000 -3.6562e+000 +4.4228e+000 -1.4517e+000 +3.2989e+000 -4.0154e-001
40047 0 +9.359205151e-002 +6.963592052e+000 +6.963592052e+000 -3.6564e+000 +4.4227e+000 -1.4519e+000 +3.2991e+000 -4.0142e-001
40146 0 +8.431294994e-002 +6.954312950e+000 +6.954312950e+000 -3.6566e+000 +4.4226e+000 -1.4520e+000 +3.2991e+000 -4.0136e-001
40192 0 +8.036229116e-002 +6.950362291e+000 +6.950362291e+000 -3.6555e+000 +4.4228e+000 -1.4517e+000 +3.2989e+000 -4.0161e-001
40195 0 +7.891016640e-002 +6.948910166e+000 +6.948910166e+000 -3.6563e+000 +4.4225e+000 -1.4522e+000 +3.2992e+000 -4.0126e-001
40205 0 +7.732472766e-002 +6.947324728e+000 +6.947324728e+000 -3.6555e+000 +4.4230e+000 -1.4513e+000 +3.2987e+000 -4.0183e-001
40222 0 +6.898082968e-002 +6.938980830e+000 +6.938980830e+000 -3.6562e+000 +4.4226e+000 -1.4521e+000 +3.2992e+000 -4.0132e-001
40231 0 +6.387176678e-002 +6.933871767e+000 +6.933871767e+000 -3.6557e+000 +4.4228e+000 -1.4517e+000 +3.2989e+000 -4.0158e-001
40262 0 +5.706269395e-002 +6.927062694e+000 +6.927062694e+000 -3.6561e+000 +4.4227e+000 -1.4519e+000 +3.2991e+000 -4.0144e-001
40270 0 +5.323778520e-002 +6.923237785e+000 +6.923237785e+000 -3.6561e+000 +4.4227e+000 -1.4519e+000 +3.2991e+000 -4.0143e-001
40276 0 +5.008305559e-002 +6.920083056e+000 +6.920083056e+000 -3.6562e+000 +4.4228e+000 -1.4519e+000 +3.2991e+000 -4.0134e-001
40288 0 +4.712537314e-002 +6.917125373e+000 +6.917125373e+000 -3.6558e+000 +4.4229e+000 -1.4517e+000 +3.2989e+000 -4.0161e-001
40313 0 +4.673885123e-002 +6.916738851e+000 +6.916738851e+000 -3.6561e+000 +4.4228e+000 -1.4518e+000 +3.2990e+000 -4.0150e-001
40319 0 +4.085722501e-002 +6.910857225e+000 +6.910857225e+000 -3.6561e+000 +4.4227e+000 -1.4520e+000 +3.2989e+000 -4.0132e-001
40323 0 +4.050116332e-002 +6.910501163e+000 +6.910501163e+000 -3.6562e+000 +4.4228e+000 -1.4519e+000 +3.2991e+000 -4.0149e-001
40413 0 +3.621622032e-002 +6.906216220e+000 +6.906216220e+000 -3.6560e+000 +4.4229e+000 -1.4519e+000 +3.2988e+000 -4.0134e-001
