% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.410899870e+004 +5.423282870e+004 +5.423282870e+004 -2.2145e+000 -1.5110e+000 -3.1081e+000 -1.5310e+000 +1.0427e+000 -1.7502e+000 -3.8134e-001 -4.9920e+000 -3.6141e-001 -1.7179e+000
23 0 +3.149739209e+004 +3.162122209e+004 +3.162122209e+004 +1.5275e-001 +2.1128e+000 -1.1747e+000 -1.3836e+000 +4.3544e-002 +3.9472e+000 +3.7082e+000 +1.2184e+000 -4.3718e-002 -4.0294e-002
30 0 +1.444595747e+004 +1.456978747e+004 +1.456978747e+004 -3.8522e+000 +2.6833e-001 +2.4884e+000 -1.7089e+000 -3.5859e+000 -2.9982e-001 +1.4310e+000 -1.1904e+000 -2.1582e+000 +8.4451e-001
67 0 +1.344974972e+004 +1.357357972e+004 +1.357357972e+004 -1.9699e+000 -6.5026e-001 -1.1911e+000 -4.4868e-001 +1.6826e+000 +1.6448e+000 +3.5543e-001 +2.1582e+000 +1.0619e+000 -5.8620e-001
68 0 +5.072200505e+003 +5.196030505e+003 +5.196030505e+003 +1.2579e+000 +2.0362e+000 -1.3204e+000 -1.7062e-001 -1.5930e+000 -2.4165e+000 +3.7285e-001 -4.2792e-001 -6.5712e-001 -1.1720e-001
124 0 +1.300901199e+003 +1.424731199e+003 +1.424731199e+003 -1.3649e-001 +9.5248e-001 -1.6033e-001 +5.2647e-001 +1.4339e+000 +1.4411e-001 -1.1843e+000 -2.0125e+000 +1.3514e+000 -5.3780e-001
324 0 +1.074963684e+003 +1.198793684e+003 +1.198793684e+003 +1.6398e-001 +5.8335e-001 -1.5874e-001 +6.3969e-001 +1.4116e+000 +6.0793e-001 -9.7212e-001 -2.0090e+000 +1.1374e+000 -6.0819e-001
440 0 +8.723228118e+002 +9.961528118e+002 +9.961528118e+002 +1.7396e+000 +1.9231e-001 +1.2456e-001 +2.9261e-001 +7.5907e-002 -2.9429e-001 -3.0261e-001 +5.1580e-001 +2.0818e-001 -8.4813e-001
566 0 +6.432878441e+002 +7.671178441e+002 +7.671178441e+002 +1.2321e-001 +5.4652e-001 -8.9136e-001 +9.7456e-001 -2.7870e-001 +1.4620e+000 +4.7685e-001 -1.3838e-001 -4.0412e-001 +4.6643e-001
623 0 +4.013960832e+002 +5.252260832e+002 +5.252260832e+002 +1.0714e-001 -3.2751e-001 +3.8800e-001 +5.6759e-001 +1.3577e-001 -2.1248e-001 +7.0819e-001 +1.0432e+000 +8.9662e-001 -6.3725e-001
726 0 +1.889604647e+002 +3.127904647e+002 +3.127904647e+002 +3.4162e-001 -1.2131e-001 -2.7541e-002 +1.3197e+000 -2.3550e-001 +2.2370e-002 -9.5915e-002 -5.8527e-002 +8.3816e-002 +5.3172e-001
