% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.476373473e+004 +4.488756473e+004 +4.488756473e+004 +1.0190e-001 +4.7800e+000 +1.7975e+000
2 0 +2.283564582e+004 +2.295947582e+004 +2.295947582e+004 -2.8714e+000 +2.4182e+000 +6.3800e-001
3 0 +1.363518530e+002 +2.601818530e+002 +2.601818530e+002 +2.0515e-001 -1.5021e+000 -5.3349e-001
32 0 +8.011197365e+001 +2.039419736e+002 +2.039419736e+002 +4.4145e-001 -7.0734e-001 -5.6418e-001
40 0 +7.894845610e+001 +2.027784561e+002 +2.027784561e+002 -1.3091e-001 +2.4779e-001 -4.5933e-001
67 0 +7.588171556e+001 +1.997117156e+002 +1.997117156e+002 +2.5536e-001 -6.3332e-001 -7.4193e-001
97 0 +5.673924440e+001 +1.805692444e+002 +1.805692444e+002 +9.2941e-001 +1.4635e+000 -4.1041e-002
123 0 +3.991739112e+001 +1.637473911e+002 +1.637473911e+002 +4.1793e-001 -1.3261e+000 -1.2361e-001
139 0 +8.797308381e+000 +1.326273084e+002 +1.326273084e+002 -3.1893e-001 -6.7474e-001 -4.0285e-001
184 0 +2.950982612e+000 +1.267809826e+002 +1.267809826e+002 -3.6616e-001 -8.0056e-001 -2.3173e-001
256 0 +2.521568081e+000 +1.263515681e+002 +1.263515681e+002 -4.5705e-001 -7.6240e-001 -1.8338e-001
279 0 +2.132859535e+000 +1.259628595e+002 +1.259628595e+002 -4.3767e-001 -4.6064e-001 -1.5677e-001
302 0 +1.877838509e+000 +1.257078385e+002 +1.257078385e+002 -4.1383e-001 -4.9440e-001 -1.2347e-001
309 0 +1.846277036e+000 +1.256762770e+002 +1.256762770e+002 -4.6764e-001 -4.1953e-001 -1.3380e-001
317 0 +1.745877376e+000 +1.255758774e+002 +1.255758774e+002 -4.6388e-001 -1.3655e-001 -5.3476e-003
334 0 +9.555800429e-001 +1.247855800e+002 +1.247855800e+002 -4.3469e-001 -2.3952e-001 +2.8106e-002
385 0 +5.468714098e-001 +1.243768714e+002 +1.243768714e+002 -3.8135e-001 -6.2857e-002 +8.1464e-002
