% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.518580090e+005 +1.519818390e+005 +1.519818390e+005 +2.2952e+000 +3.8294e-001 -1.3809e+000 +2.5020e+000 +9.0712e-001 -1.5319e-001 +3.6360e+000 +2.3262e-001 -1.5320e+000 +4.4489e+000 -3.5268e+000 -9.5838e-001 -1.2406e-001 +4.4946e+000 +2.2224e+000 +2.7874e-001 -4.2292e+000 +2.3175e+000 -8.4980e-001 +2.8928e+000
15 0 +1.132598874e+005 +1.133837174e+005 +1.133837174e+005 +1.2817e+000 +2.2889e+000 +5.6130e-001 -3.7694e+000 +2.7672e+000 -2.8503e+000 -7.8606e-001 +2.7103e+000 +2.2902e+000 -4.7395e+000 +3.5802e-001 -2.3146e-001 +1.9043e+000 +1.0606e+000 +2.3306e+000 +1.3505e+000 +1.3240e+000 -8.1967e-001 +3.4486e+000 +2.1844e-002
62 0 +9.928794908e+004 +9.941177908e+004 +9.941177908e+004 -9.5844e-001 +5.4189e-001 -2.7059e+000 -4.0617e+000 -1.9826e+000 -3.8661e+000 +1.5375e+000 -1.3415e+000 +1.5507e+000 -1.3910e+000 +3.6428e+000 +2.9033e+000 +7.4108e-001 -2.2943e+000 -3.5488e+000 -4.6511e-001 -1.0061e+000 +1.9887e+000 -4.4589e-001 -6.3986e-001
113 0 +8.273079421e+004 +8.285462421e+004 +8.285462421e+004 -6.5563e-002 -2.8810e+000 +4.9648e+000 -3.6739e-001 -1.1572e+000 -1.6800e+000 -2.1232e+000 +8.0133e-001 +6.5113e-001 +5.8929e-001 -1.3284e+000 +6.8520e-001 +2.3413e+000 +1.0153e+000 -5.4162e-001 +3.2530e+000 -6.5007e-001 +3.3472e+000 +5.6301e-001 +9.0063e-002
203 0 +6.113050794e+004 +6.125433794e+004 +6.125433794e+004 -3.5454e-001 -2.4736e+000 +4.1669e+000 -1.0342e+000 -9.4745e-001 +1.8118e+000 +2.3282e-001 -1.4167e+000 -1.0290e+000 -3.6280e+000 -3.2017e+000 +1.8264e-001 -7.1862e-001 +1.9643e+000 -3.2756e+000 -5.7268e-001 +1.4792e+000 +1.2637e+000 +1.1871e+000 -1.2089e+000
241 0 +3.285718054e+002 +4.524018054e+002 +4.524018054e+002 -3.9571e-001 -1.7586e-002 +5.4495e-002 +6.3290e-001 -4.0201e-001 +3.5290e-001 +5.3308e-001 +7.4449e-002 -4.0744e-001 -1.3205e+000 -1.3588e-001 -4.1358e-001 +2.4157e-001 +1.9179e-001 +1.2343e+000 +8.1240e-001 -2.6793e-001 -4.2406e-001 -7.2485e-002 +2.1370e-001
1041 0 +2.888865314e+002 +4.127165314e+002 +4.127165314e+002 -7.6301e-001 +9.1458e-002 +3.2172e-001 +6.3290e-001 -3.7290e-001 +2.4814e-002 -1.8521e-002 -4.8992e-002 -8.0605e-002 -1.0708e+000 +3.3152e-001 -4.1358e-001 +6.2630e-002 +3.7371e-001 +8.7063e-001 +8.1240e-001 -9.3737e-001 -1.3148e-001 -2.7780e-001 +3.0989e-001
1317 0 +2.751628316e+002 +3.989928316e+002 +3.989928316e+002 +4.1770e-001 -4.5953e-002 +1.5975e-001 +6.9348e-003 +1.1460e-001 +8.2776e-002 +5.8611e-001 -3.1500e-002 +2.0872e-001 -4.4885e-001 +2.4438e-001 -2.5819e-001 +5.0508e-001 -1.3432e-001 +3.9322e-001 -3.9294e-001 -5.9909e-001 +8.1807e-001 -2.1050e-001 -1.6448e-001
1322 0 +2.348962304e+002 +3.587262304e+002 +3.587262304e+002 +2.3736e-001 -1.1782e-001 +3.1228e-001 +8.3380e-002 -2.2139e-002 +4.0209e-002 +8.7817e-001 +3.8966e-002 +1.7508e-002 +2.4714e-004 +7.4275e-002 -5.4312e-002 +3.3293e-001 -1.0897e-001 +3.0776e-001 +2.5816e-002 -7.0123e-001 +7.6351e-001 +3.1409e-002 -5.4406e-002
1352 0 +1.832486171e+002 +3.070786171e+002 +3.070786171e+002 +2.5589e-001 -6.8735e-002 +1.7363e-001 +9.3633e-002 -6.9217e-002 -4.4462e-002 +8.8016e-001 +9.7452e-003 +5.9980e-002 -4.2610e-001 +7.9139e-002 +1.8633e-001 +3.6049e-001 -6.7453e-002 +3.2762e-001 +9.0060e-002 -8.1539e-001 +7.8957e-001 +4.8185e-002 +2.4658e-002
1420 0 +1.667405406e+002 +2.905705406e+002 +2.905705406e+002 +4.6073e-001 -1.2885e-001 +2.7295e-001 -1.4598e-001 -3.0913e-001 -6.5805e-002 +3.6741e-001 +8.4913e-002 -1.5214e-001 -1.6199e+000 +3.0562e-002 -3.8145e-002 -2.6255e-001 -2.1225e-002 +4.1831e-001 +3.2537e-001 -6.9900e-001 +1.6464e-001 -3.4621e-001 +1.9410e-001
