% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.596039502e+003 +9.133949502e+003 +9.133949502e+003 +4.5425e+000 -8.0693e-001 -2.1614e+000 -2.1112e+000 +3.7679e-001 +8.8432e-001 +4.5040e+000 -3.3867e+000 +3.9880e+000 +2.0773e+000 -1.3279e+000 -5.1255e-001 +3.2930e+000 +2.4432e-001 -3.7977e+000 -4.0531e+000 -3.9401e+000 +4.1644e+000 +4.2981e+000 -3.8453e+000
2 0 +2.329730765e+003 +1.867640765e+003 +1.867640765e+003 +3.6734e+000 +2.5078e+000 -2.8456e+000 +3.2978e+000 +1.1693e+000 +1.2540e+000 -4.4403e+000 -1.2663e+000 +2.9476e+000 +2.9688e+000 -6.2079e-001 +4.7552e+000 -1.3792e+000 -3.9090e+000 -4.8251e+000 +4.3967e+000 -2.4351e+000 -9.3183e-001 -1.3925e+000 -1.0701e+000
3 0 +1.497344859e+003 +1.035254859e+003 +1.035254859e+003 +3.0215e+000 +3.4850e+000 +3.8907e+000 +3.8262e-001 -1.1518e+000 +3.4820e+000 -1.0326e+000 +1.8197e+000 +2.0136e+000 +2.9873e+000 -2.3512e+000 +4.6408e+000 +2.4591e-001 -2.0075e-001 +1.8217e+000 +1.6393e+000 +7.0022e-001 +2.9156e+000 -4.9016e-002 +3.5500e-002
18 0 +6.114335827e+002 +1.493435827e+002 +1.493435827e+002 +1.2381e+000 +3.7835e+000 -2.6534e+000 -1.6293e+000 -3.7020e+000 +1.3878e+000 +1.5856e+000 -2.5086e+000 +3.5314e-001 -1.4117e+000 -2.3191e+000 -3.6868e+000 -3.3095e+000 -8.1364e-001 -6.8213e-001 -1.4540e+000 +3.8621e-001 +3.3503e+000 +1.7753e+000 +2.6545e+000
521 0 +5.842508603e+002 +1.221608603e+002 +1.221608603e+002 +1.2328e+000 -4.7634e-001 -1.7806e+000 -2.0578e+000 -2.6607e+000 +1.2486e+000 -1.5264e+000 +5.9863e-001 -2.6516e-001 -4.3406e-001 +2.1002e-001 -2.3270e+000 -2.5805e-001 -2.8992e-001 -1.5927e+000 -2.9985e+000 -1.0180e+000 +4.3921e+000 -1.0801e+000 +9.9484e-001
706 0 +5.526150098e+002 +9.052500979e+001 +9.052500979e+001 -1.0606e-001 -6.4061e-001 -1.5756e+000 -8.0832e-001 +1.6742e+000 +3.6570e-001 +1.6474e-001 -3.7493e+000 +9.2276e-001 +4.8694e-001 -1.1772e+000 -1.8076e+000 -9.4646e-001 -2.4453e+000 -5.5987e-002 -2.1179e+000 -1.5043e+000 +9.0143e-001 +3.3013e-001 +6.4065e-001
718 0 +5.123105340e+002 +5.022053402e+001 +5.022053402e+001 +9.9706e-002 +1.5110e+000 +1.8119e-001 +3.6839e+000 +7.0930e-001 +2.6156e+000 -5.3506e-001 +6.7020e-001 +1.9487e+000 +3.4584e+000 +1.7474e+000 -6.3813e-001 -2.7234e+000 -2.5597e+000 -1.0317e+000 -1.7091e-001 -1.6580e+000 +2.7707e+000 +2.0971e+000 +1.1303e+000
970 0 +4.947313666e+002 +3.264136655e+001 +3.264136655e+001 -9.9872e-001 -3.5619e-001 +2.1766e+000 +7.0285e-001 +7.6154e-001 -1.4398e+000 +7.0340e-001 -3.2248e+000 -2.4299e+000 -1.3686e+000 +1.0534e+000 -1.3284e+000 -3.4340e-001 -2.0548e+000 -3.2962e-001 -1.9432e+000 +3.3386e-001 +3.3403e+000 -5.9314e-001 +1.6235e+000
1083 0 +4.579500590e+002 -4.139941029e+000 -4.139941029e+000 -7.2629e-001 +3.5876e-001 +1.3517e+000 -9.6252e-001 -1.8416e+000 -2.2488e-002 +1.0661e-001 -2.5963e+000 -7.9176e-001 -1.9293e+000 +4.7305e-001 -4.3347e+000 -3.5386e+000 -3.1586e+000 +8.2953e-001 -4.3781e+000 -7.0528e-002 +2.8192e+000 +9.1387e-001 +3.1996e+000
1108 0 +4.398553867e+002 -2.223461335e+001 -2.223461335e+001 -7.3636e-001 -7.6584e-001 -8.6533e-001 -6.4720e-001 -2.5104e-001 -1.1528e+000 +1.0222e+000 +2.7372e+000 +1.3331e+000 +1.5690e+000 +2.7661e+000 -4.4416e+000 -2.3658e+000 -1.2588e+000 +5.4206e-001 -1.1574e+000 -6.8670e-001 +1.5167e+000 +1.0429e+000 +6.1345e-001
