% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+002) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.149633862e+005 +1.151125362e+005 +1.151125362e+005 +3.6295e-001 +3.8229e+000 -4.8183e+000 +1.8404e+000 -1.7570e+000
2 0 +4.091367806e+003 +4.240517806e+003 +4.240517806e+003 +3.6361e-001 -3.1234e+000 -2.1392e+000 +3.1864e+000 +4.4980e+000
12 0 +2.962805036e+003 +3.111955036e+003 +3.111955036e+003 -9.1133e-001 +4.3335e-001 -5.2044e-001 +2.5225e+000 -5.0000e+000
29 0 +1.298197705e+003 +1.447347705e+003 +1.447347705e+003 -9.4987e-001 -1.0533e+000 -1.1486e+000 +6.2539e-001 -1.2018e-001
37 0 +2.602771284e+002 +4.094271284e+002 +4.094271284e+002 -7.5183e-001 -2.6119e-001 -7.2429e-001 +6.1298e-001 -2.9729e+000
112 0 +1.854469770e+002 +3.345969770e+002 +3.345969770e+002 -9.1133e-001 -1.1256e+000 -1.4976e+000 +2.3076e+000 -1.7413e+000
117 0 +7.362420517e+001 +2.227742052e+002 +2.227742052e+002 -4.8218e-001 -4.5766e-001 -6.2402e-001 +6.5568e-001 -3.4915e+000
166 0 +5.317309188e+001 +2.023230919e+002 +2.023230919e+002 -1.1942e+000 -1.2273e+000 -5.3798e-001 +1.5672e+000 -3.4288e+000
176 0 +4.113904254e+001 +1.902890425e+002 +1.902890425e+002 -7.5868e-001 -1.7483e+000 -4.9406e-001 +1.1348e+000 -3.4494e+000
197 0 +3.508090488e+001 +1.842309049e+002 +1.842309049e+002 +1.9790e-002 -4.5766e-001 -6.6263e-001 +1.0262e+000 -3.7999e+000
217 0 +3.182405687e+001 +1.809740569e+002 +1.809740569e+002 -8.4635e-003 -5.9838e-001 -7.2856e-001 +1.1881e+000 -3.7195e+000
246 0 +3.158110958e+001 +1.807311096e+002 +1.807311096e+002 -1.1001e-001 -6.2361e-001 -7.0394e-001 +1.3383e+000 -3.6919e+000
